year,geo,disagg,value
2014,PHL,Local breeds,1
2015,PHL,Local breeds,1
2016,PHL,Local breeds,1
2017,PHL,Local breeds,1
2018,PHL,Local breeds,1
2019,PHL,Local breeds,1
2020,PHL,Local breeds,1
2021,PHL,Local breeds,1
2022,PHL,Local breeds,0
2023,PHL,Local breeds,0
2024,PHL,Local breeds,0
2025,PHL,Local breeds,0
2009,POL,Local breeds,0
2010,POL,Local breeds,0
2011,POL,Local breeds,0
2012,POL,Local breeds,0
2013,POL,Local breeds,0
2014,POL,Local breeds,0
2015,POL,Local breeds,0
2016,POL,Local breeds,0
2017,POL,Local breeds,0
2018,POL,Local breeds,0
2019,POL,Local breeds,1
2020,POL,Local breeds,2
2021,POL,Local breeds,0
2022,POL,Local breeds,0
2023,POL,Local breeds,0
2024,POL,Local breeds,0
2025,POL,Local breeds,0
2021,PRT,Local breeds,34
2022,PRT,Local breeds,34
2023,PRT,Local breeds,34
2024,PRT,Local breeds,34
2025,PRT,Local breeds,34
2020,PRY,Local breeds,0
2021,PRY,Local breeds,0
2022,PRY,Local breeds,0
2023,PRY,Local breeds,0
2024,PRY,Local breeds,0
2025,PRY,Local breeds,0
2024,PSE,Local breeds,0
2025,PSE,Local breeds,0
2024,QAT,Local breeds,0
2025,QAT,Local breeds,0
2020,ROU,Local breeds,5
2021,ROU,Local breeds,5
2022,ROU,Local breeds,5
2023,ROU,Local breeds,5
2024,ROU,Local breeds,5
2025,ROU,Local breeds,5
2025,RUS,Local breeds,0
2024,RWA,Local breeds,0
2025,RWA,Local breeds,0
2020,SDN,Local breeds,0
2021,SDN,Local breeds,0
2022,SDN,Local breeds,0
2023,SDN,Local breeds,0
2024,SDN,Local breeds,0
2025,SDN,Local breeds,0
2020,SEN,Local breeds,0
2021,SEN,Local breeds,0
2022,SEN,Local breeds,0
2023,SEN,Local breeds,0
2024,SEN,Local breeds,0
2025,SEN,Local breeds,0
2020,SLV,Local breeds,0
2021,SLV,Local breeds,0
2022,SLV,Local breeds,0
2023,SLV,Local breeds,0
2024,SLV,Local breeds,0
2025,SLV,Local breeds,0
2020,SRB,Local breeds,0
2021,SRB,Local breeds,0
2022,SRB,Local breeds,0
2023,SRB,Local breeds,0
2024,SRB,Local breeds,0
2025,SRB,Local breeds,0
2020,SUR,Local breeds,0
2021,SUR,Local breeds,0
2022,SUR,Local breeds,0
2023,SUR,Local breeds,0
2024,SUR,Local breeds,0
2025,SUR,Local breeds,0
2021,SVK,Local breeds,0
2022,SVK,Local breeds,0
2023,SVK,Local breeds,0
2024,SVK,Local breeds,0
2025,SVK,Local breeds,0
2000,SVN,Local breeds,0
2001,SVN,Local breeds,0
2002,SVN,Local breeds,0
2003,SVN,Local breeds,0
2004,SVN,Local breeds,0
2005,SVN,Local breeds,0
2006,SVN,Local breeds,0
2007,SVN,Local breeds,1
2008,SVN,Local breeds,0
2009,SVN,Local breeds,0
2010,SVN,Local breeds,0
2011,SVN,Local breeds,0
2012,SVN,Local breeds,0
2013,SVN,Local breeds,0
2014,SVN,Local breeds,0
2015,SVN,Local breeds,0
2016,SVN,Local breeds,0
2017,SVN,Local breeds,0
2018,SVN,Local breeds,1
2019,SVN,Local breeds,2
2020,SVN,Local breeds,1
2021,SVN,Local breeds,1
2022,SVN,Local breeds,6
2023,SVN,Local breeds,6
2024,SVN,Local breeds,7
2025,SVN,Local breeds,7
2005,SWE,Local breeds,0
2006,SWE,Local breeds,0
2007,SWE,Local breeds,0
2008,SWE,Local breeds,0
2009,SWE,Local breeds,0
2010,SWE,Local breeds,0
2011,SWE,Local breeds,0
2012,SWE,Local breeds,0
2013,SWE,Local breeds,0
2014,SWE,Local breeds,0
2015,SWE,Local breeds,0
2016,SWE,Local breeds,3
2017,SWE,Local breeds,3
2018,SWE,Local breeds,3
2019,SWE,Local breeds,3
2020,SWE,Local breeds,3
2021,SWE,Local breeds,3
2022,SWE,Local breeds,3
2023,SWE,Local breeds,3
2024,SWE,Local breeds,3
2025,SWE,Local breeds,3
2020,SWZ,Local breeds,0
2021,SWZ,Local breeds,0
2022,SWZ,Local breeds,0
2023,SWZ,Local breeds,0
2024,SWZ,Local breeds,0
2025,SWZ,Local breeds,0
2020,SYC,Local breeds,0
2021,SYC,Local breeds,0
2022,SYC,Local breeds,0
2023,SYC,Local breeds,0
2024,SYC,Local breeds,0
2025,SYC,Local breeds,0
2020,TGO,Local breeds,0
2021,TGO,Local breeds,0
2022,TGO,Local breeds,0
2023,TGO,Local breeds,0
2024,TGO,Local breeds,0
2025,TGO,Local breeds,0
2020,THA,Local breeds,4
2021,THA,Local breeds,4
2022,THA,Local breeds,4
2023,THA,Local breeds,4
2024,THA,Local breeds,4
2025,THA,Local breeds,4
2020,TON,Local breeds,0
2021,TON,Local breeds,0
2022,TON,Local breeds,0
2023,TON,Local breeds,0
2024,TON,Local breeds,0
2025,TON,Local breeds,0
2020,TUN,Local breeds,0
2021,TUN,Local breeds,0
2022,TUN,Local breeds,0
2023,TUN,Local breeds,0
2024,TUN,Local breeds,0
2025,TUN,Local breeds,0
2011,TUR,Local breeds,1
2012,TUR,Local breeds,0
2013,TUR,Local breeds,0
2014,TUR,Local breeds,0
2015,TUR,Local breeds,0
2016,TUR,Local breeds,0
2017,TUR,Local breeds,0
2018,TUR,Local breeds,0
2019,TUR,Local breeds,0
2020,TUR,Local breeds,0
2021,TUR,Local breeds,0
2022,TUR,Local breeds,0
2023,TUR,Local breeds,0
2024,TUR,Local breeds,5
2025,TUR,Local breeds,5
2010,TZA,Local breeds,0
2011,TZA,Local breeds,0
2012,TZA,Local breeds,0
2013,TZA,Local breeds,0
2014,TZA,Local breeds,0
2015,TZA,Local breeds,0
2016,TZA,Local breeds,0
2017,TZA,Local breeds,0
2018,TZA,Local breeds,0
2019,TZA,Local breeds,0
2020,TZA,Local breeds,0
2021,TZA,Local breeds,0
2022,TZA,Local breeds,0
2023,TZA,Local breeds,0
2024,TZA,Local breeds,0
2025,TZA,Local breeds,0
2020,UGA,Local breeds,1
2021,UGA,Local breeds,1
2022,UGA,Local breeds,1
2023,UGA,Local breeds,1
2024,UGA,Local breeds,1
2025,UGA,Local breeds,1
2003,UKR,Local breeds,0
2004,UKR,Local breeds,0
2005,UKR,Local breeds,0
2006,UKR,Local breeds,0
2007,UKR,Local breeds,0
2008,UKR,Local breeds,0
2009,UKR,Local breeds,0
2010,UKR,Local breeds,0
2011,UKR,Local breeds,0
2012,UKR,Local breeds,0
2013,UKR,Local breeds,0
2014,UKR,Local breeds,0
2015,UKR,Local breeds,0
2016,UKR,Local breeds,0
2017,UKR,Local breeds,0
2018,UKR,Local breeds,0
2019,UKR,Local breeds,0
2020,UKR,Local breeds,0
2021,UKR,Local breeds,0
2022,UKR,Local breeds,0
2023,UKR,Local breeds,0
2024,UKR,Local breeds,0
2025,UKR,Local breeds,0
2020,URY,Local breeds,1
2021,URY,Local breeds,1
2022,URY,Local breeds,1
2023,URY,Local breeds,1
2024,URY,Local breeds,2
2025,URY,Local breeds,2
2019,USA,Local breeds,3
2020,USA,Local breeds,10
2021,USA,Local breeds,10
2022,USA,Local breeds,14
2023,USA,Local breeds,14
2024,USA,Local breeds,16
2025,USA,Local breeds,16
2022,VIR,Local breeds,1
2023,VIR,Local breeds,1
2024,VIR,Local breeds,1
2025,VIR,Local breeds,1
2000,VNM,Local breeds,0
2001,VNM,Local breeds,0
2002,VNM,Local breeds,0
2003,VNM,Local breeds,0
2004,VNM,Local breeds,0
2005,VNM,Local breeds,0
2006,VNM,Local breeds,0
2007,VNM,Local breeds,0
2008,VNM,Local breeds,0
2009,VNM,Local breeds,0
2010,VNM,Local breeds,0
2011,VNM,Local breeds,0
2012,VNM,Local breeds,0
2013,VNM,Local breeds,0
2014,VNM,Local breeds,0
2015,VNM,Local breeds,0
2016,VNM,Local breeds,0
2017,VNM,Local breeds,0
2018,VNM,Local breeds,0
2019,VNM,Local breeds,0
2020,VNM,Local breeds,5
2021,VNM,Local breeds,5
2022,VNM,Local breeds,5
2023,VNM,Local breeds,5
2024,VNM,Local breeds,5
2025,VNM,Local breeds,5
2020,YEM,Local breeds,0
2021,YEM,Local breeds,0
2022,YEM,Local breeds,0
2023,YEM,Local breeds,0
2024,YEM,Local breeds,0
2025,YEM,Local breeds,0
2019,ZAF,Local breeds,6
2020,ZAF,Local breeds,6
2021,ZAF,Local breeds,6
2022,ZAF,Local breeds,6
2023,ZAF,Local breeds,6
2024,ZAF,Local breeds,9
2025,ZAF,Local breeds,4
2025,ZMB,Local breeds,0
2020,ARG,Transboundary breeds,0
2021,ARG,Transboundary breeds,0
2022,ARG,Transboundary breeds,0
2023,ARG,Transboundary breeds,0
2024,ARG,Transboundary breeds,0
2025,ARG,Transboundary breeds,0
2000,AUT,Transboundary breeds,3
2001,AUT,Transboundary breeds,3
2002,AUT,Transboundary breeds,4
2003,AUT,Transboundary breeds,4
2004,AUT,Transboundary breeds,4
2005,AUT,Transboundary breeds,5
2006,AUT,Transboundary breeds,5
2007,AUT,Transboundary breeds,6
2008,AUT,Transboundary breeds,6
2009,AUT,Transboundary breeds,6
2010,AUT,Transboundary breeds,6
2011,AUT,Transboundary breeds,7
2012,AUT,Transboundary breeds,7
2013,AUT,Transboundary breeds,7
2014,AUT,Transboundary breeds,7
2015,AUT,Transboundary breeds,7
2016,AUT,Transboundary breeds,7
2017,AUT,Transboundary breeds,7
2018,AUT,Transboundary breeds,7
2019,AUT,Transboundary breeds,7
2020,AUT,Transboundary breeds,7
2021,AUT,Transboundary breeds,6
2022,AUT,Transboundary breeds,6
2023,AUT,Transboundary breeds,6
2024,AUT,Transboundary breeds,6
2025,AUT,Transboundary breeds,6
2020,AZE,Transboundary breeds,0
2021,AZE,Transboundary breeds,0
2022,AZE,Transboundary breeds,0
2023,AZE,Transboundary breeds,0
2024,AZE,Transboundary breeds,0
2025,AZE,Transboundary breeds,0
2020,BDI,Transboundary breeds,0
2021,BDI,Transboundary breeds,0
2022,BDI,Transboundary breeds,0
2023,BDI,Transboundary breeds,0
2024,BDI,Transboundary breeds,0
2025,BDI,Transboundary breeds,0
2018,BEN,Transboundary breeds,0
2019,BEN,Transboundary breeds,0
2020,BEN,Transboundary breeds,0
2021,BEN,Transboundary breeds,0
2022,BEN,Transboundary breeds,0
2023,BEN,Transboundary breeds,0
2024,BEN,Transboundary breeds,0
2025,BEN,Transboundary breeds,0
2017,BFA,Transboundary breeds,0
2018,BFA,Transboundary breeds,0
2019,BFA,Transboundary breeds,0
2020,BFA,Transboundary breeds,0
2021,BFA,Transboundary breeds,0
2022,BFA,Transboundary breeds,0
2023,BFA,Transboundary breeds,0
2024,BFA,Transboundary breeds,0
2025,BFA,Transboundary breeds,0
2017,BGR,Transboundary breeds,1
2018,BGR,Transboundary breeds,1
2019,BGR,Transboundary breeds,1
2020,BGR,Transboundary breeds,1
2021,BGR,Transboundary breeds,1
2022,BGR,Transboundary breeds,1
2023,BGR,Transboundary breeds,1
2024,BGR,Transboundary breeds,1
2025,BGR,Transboundary breeds,1
2017,BRA,Transboundary breeds,0
2018,BRA,Transboundary breeds,0
2019,BRA,Transboundary breeds,0
2020,BRA,Transboundary breeds,0
2021,BRA,Transboundary breeds,0
2022,BRA,Transboundary breeds,0
2023,BRA,Transboundary breeds,3
2024,BRA,Transboundary breeds,3
2025,BRA,Transboundary breeds,3
2020,BRB,Transboundary breeds,0
2021,BRB,Transboundary breeds,0
2022,BRB,Transboundary breeds,0
2023,BRB,Transboundary breeds,0
2024,BRB,Transboundary breeds,0
2025,BRB,Transboundary breeds,0
2019,BTN,Transboundary breeds,2
2020,BTN,Transboundary breeds,4
2021,BTN,Transboundary breeds,4
2022,BTN,Transboundary breeds,4
2023,BTN,Transboundary breeds,4
2024,BTN,Transboundary breeds,4
2025,BTN,Transboundary breeds,4
2020,BWA,Transboundary breeds,11
2021,BWA,Transboundary breeds,11
2022,BWA,Transboundary breeds,11
2023,BWA,Transboundary breeds,11
2024,BWA,Transboundary breeds,11
2025,BWA,Transboundary breeds,11
2021,CAN,Transboundary breeds,8
2022,CAN,Transboundary breeds,9
2023,CAN,Transboundary breeds,9
2024,CAN,Transboundary breeds,9
2025,CAN,Transboundary breeds,9
2012,CHE,Transboundary breeds,0
2013,CHE,Transboundary breeds,0
2014,CHE,Transboundary breeds,0
2015,CHE,Transboundary breeds,0
2016,CHE,Transboundary breeds,0
2017,CHE,Transboundary breeds,0
2018,CHE,Transboundary breeds,0
2019,CHE,Transboundary breeds,0
2020,CHE,Transboundary breeds,1
2021,CHE,Transboundary breeds,1
2022,CHE,Transboundary breeds,1
2023,CHE,Transboundary breeds,3
2024,CHE,Transboundary breeds,3
2025,CHE,Transboundary breeds,3
2020,CHL,Transboundary breeds,0
2021,CHL,Transboundary breeds,0
2022,CHL,Transboundary breeds,0
2023,CHL,Transboundary breeds,0
2024,CHL,Transboundary breeds,0
2025,CHL,Transboundary breeds,0
2006,CHN,Transboundary breeds,1
2007,CHN,Transboundary breeds,1
2008,CHN,Transboundary breeds,1
2009,CHN,Transboundary breeds,1
2010,CHN,Transboundary breeds,1
2011,CHN,Transboundary breeds,1
2012,CHN,Transboundary breeds,2
2013,CHN,Transboundary breeds,2
2014,CHN,Transboundary breeds,2
2015,CHN,Transboundary breeds,2
2016,CHN,Transboundary breeds,2
2017,CHN,Transboundary breeds,2
2018,CHN,Transboundary breeds,2
2019,CHN,Transboundary breeds,2
2020,CHN,Transboundary breeds,3
2021,CHN,Transboundary breeds,3
2022,CHN,Transboundary breeds,3
2023,CHN,Transboundary breeds,3
2024,CHN,Transboundary breeds,3
2025,CHN,Transboundary breeds,3
2017,CIV,Transboundary breeds,0
2018,CIV,Transboundary breeds,0
2019,CIV,Transboundary breeds,0
2020,CIV,Transboundary breeds,0
2021,CIV,Transboundary breeds,0
2022,CIV,Transboundary breeds,0
2023,CIV,Transboundary breeds,0
2024,CIV,Transboundary breeds,0
2025,CIV,Transboundary breeds,0
2020,COD,Transboundary breeds,0
2021,COD,Transboundary breeds,0
2022,COD,Transboundary breeds,0
2023,COD,Transboundary breeds,0
2024,COD,Transboundary breeds,0
2025,COD,Transboundary breeds,0
2020,COG,Transboundary breeds,0
2021,COG,Transboundary breeds,0
2022,COG,Transboundary breeds,0
2023,COG,Transboundary breeds,0
2024,COG,Transboundary breeds,0
2025,COG,Transboundary breeds,0
2020,COK,Transboundary breeds,0
2021,COK,Transboundary breeds,0
2022,COK,Transboundary breeds,0
2023,COK,Transboundary breeds,0
2024,COK,Transboundary breeds,0
2025,COK,Transboundary breeds,0
2020,COM,Transboundary breeds,0
2021,COM,Transboundary breeds,0
2022,COM,Transboundary breeds,0
2023,COM,Transboundary breeds,0
2024,COM,Transboundary breeds,0
2025,COM,Transboundary breeds,0
2020,CPV,Transboundary breeds,0
2021,CPV,Transboundary breeds,0
2022,CPV,Transboundary breeds,0
2023,CPV,Transboundary breeds,0
2024,CPV,Transboundary breeds,0
2025,CPV,Transboundary breeds,0
2020,CRI,Transboundary breeds,0
2021,CRI,Transboundary breeds,0
2022,CRI,Transboundary breeds,0
2023,CRI,Transboundary breeds,0
2024,CRI,Transboundary breeds,0
2025,CRI,Transboundary breeds,0
2001,CZE,Transboundary breeds,0
2002,CZE,Transboundary breeds,0
2003,CZE,Transboundary breeds,0
2004,CZE,Transboundary breeds,0
2005,CZE,Transboundary breeds,0
2006,CZE,Transboundary breeds,0
2007,CZE,Transboundary breeds,0
2008,CZE,Transboundary breeds,0
2009,CZE,Transboundary breeds,0
2010,CZE,Transboundary breeds,0
2011,CZE,Transboundary breeds,0
2012,CZE,Transboundary breeds,0
2013,CZE,Transboundary breeds,0
2014,CZE,Transboundary breeds,0
2015,CZE,Transboundary breeds,0
2016,CZE,Transboundary breeds,0
2017,CZE,Transboundary breeds,0
2018,CZE,Transboundary breeds,0
2019,CZE,Transboundary breeds,1
2020,CZE,Transboundary breeds,1
2021,CZE,Transboundary breeds,1
2022,CZE,Transboundary breeds,1
2023,CZE,Transboundary breeds,1
2024,CZE,Transboundary breeds,0
2025,CZE,Transboundary breeds,0
2020,DEU,Transboundary breeds,0
2021,DEU,Transboundary breeds,0
2022,DEU,Transboundary breeds,0
2023,DEU,Transboundary breeds,0
2024,DEU,Transboundary breeds,0
2025,DEU,Transboundary breeds,0
2020,DJI,Transboundary breeds,0
2021,DJI,Transboundary breeds,0
2022,DJI,Transboundary breeds,0
2023,DJI,Transboundary breeds,0
2024,DJI,Transboundary breeds,0
2025,DJI,Transboundary breeds,0
2006,DNK,Transboundary breeds,0
2007,DNK,Transboundary breeds,0
2008,DNK,Transboundary breeds,0
2009,DNK,Transboundary breeds,0
2010,DNK,Transboundary breeds,0
2011,DNK,Transboundary breeds,0
2012,DNK,Transboundary breeds,0
2013,DNK,Transboundary breeds,0
2014,DNK,Transboundary breeds,0
2015,DNK,Transboundary breeds,0
2016,DNK,Transboundary breeds,0
2017,DNK,Transboundary breeds,0
2018,DNK,Transboundary breeds,0
2019,DNK,Transboundary breeds,0
2020,DNK,Transboundary breeds,0
2021,DNK,Transboundary breeds,0
2022,DNK,Transboundary breeds,0
2023,DNK,Transboundary breeds,0
2024,DNK,Transboundary breeds,0
2025,DNK,Transboundary breeds,0
2022,DOM,Transboundary breeds,0
2023,DOM,Transboundary breeds,0
2024,DOM,Transboundary breeds,0
2025,DOM,Transboundary breeds,0
2021,DZA,Transboundary breeds,0
2022,DZA,Transboundary breeds,0
2023,DZA,Transboundary breeds,0
2024,DZA,Transboundary breeds,0
2025,DZA,Transboundary breeds,0
2025,ECU,Transboundary breeds,0
2012,ESP,Transboundary breeds,0
2013,ESP,Transboundary breeds,1
2014,ESP,Transboundary breeds,9
2015,ESP,Transboundary breeds,9
2016,ESP,Transboundary breeds,10
2017,ESP,Transboundary breeds,9
2018,ESP,Transboundary breeds,11
2019,ESP,Transboundary breeds,12
2020,ESP,Transboundary breeds,13
2021,ESP,Transboundary breeds,12
2022,ESP,Transboundary breeds,12
2023,ESP,Transboundary breeds,13
2024,ESP,Transboundary breeds,13
2025,ESP,Transboundary breeds,13
2020,ETH,Transboundary breeds,0
2021,ETH,Transboundary breeds,0
2022,ETH,Transboundary breeds,0
2023,ETH,Transboundary breeds,0
2024,ETH,Transboundary breeds,0
2025,ETH,Transboundary breeds,0
2020,FIN,Transboundary breeds,2
2021,FIN,Transboundary breeds,2
2022,FIN,Transboundary breeds,2
2023,FIN,Transboundary breeds,1
2024,FIN,Transboundary breeds,0
2025,FIN,Transboundary breeds,0
2018,FRA,Transboundary breeds,12
2019,FRA,Transboundary breeds,13
2020,FRA,Transboundary breeds,13
2021,FRA,Transboundary breeds,13
2022,FRA,Transboundary breeds,13
2023,FRA,Transboundary breeds,25
2024,FRA,Transboundary breeds,25
2025,FRA,Transboundary breeds,25
2020,GAB,Transboundary breeds,0
2021,GAB,Transboundary breeds,0
2022,GAB,Transboundary breeds,0
2023,GAB,Transboundary breeds,0
2024,GAB,Transboundary breeds,0
2025,GAB,Transboundary breeds,0
2020,GBR,Transboundary breeds,0
2021,GBR,Transboundary breeds,0
2022,GBR,Transboundary breeds,0
2023,GBR,Transboundary breeds,0
2024,GBR,Transboundary breeds,0
2025,GBR,Transboundary breeds,0
2020,GEO,Transboundary breeds,0
2021,GEO,Transboundary breeds,0
2022,GEO,Transboundary breeds,0
2023,GEO,Transboundary breeds,0
2024,GEO,Transboundary breeds,0
2025,GEO,Transboundary breeds,0
2020,GHA,Transboundary breeds,0
2021,GHA,Transboundary breeds,0
2022,GHA,Transboundary breeds,0
2023,GHA,Transboundary breeds,0
2024,GHA,Transboundary breeds,0
2025,GHA,Transboundary breeds,0
2020,GIN,Transboundary breeds,0
2021,GIN,Transboundary breeds,0
2022,GIN,Transboundary breeds,0
2023,GIN,Transboundary breeds,0
2024,GIN,Transboundary breeds,0
2025,GIN,Transboundary breeds,0
2020,GMB,Transboundary breeds,0
2021,GMB,Transboundary breeds,0
2022,GMB,Transboundary breeds,0
2023,GMB,Transboundary breeds,0
2024,GMB,Transboundary breeds,0
2025,GMB,Transboundary breeds,0
2020,GNB,Transboundary breeds,0
2021,GNB,Transboundary breeds,0
2022,GNB,Transboundary breeds,0
2023,GNB,Transboundary breeds,0
2024,GNB,Transboundary breeds,0
2025,GNB,Transboundary breeds,0
2020,GRC,Transboundary breeds,0
2021,GRC,Transboundary breeds,0
2022,GRC,Transboundary breeds,0
2023,GRC,Transboundary breeds,0
2024,GRC,Transboundary breeds,0
2025,GRC,Transboundary breeds,0
2022,GUM,Transboundary breeds,1
2023,GUM,Transboundary breeds,1
2024,GUM,Transboundary breeds,1
2025,GUM,Transboundary breeds,1
2020,HRV,Transboundary breeds,2
2021,HRV,Transboundary breeds,2
2022,HRV,Transboundary breeds,2
2023,HRV,Transboundary breeds,2
2024,HRV,Transboundary breeds,2
2025,HRV,Transboundary breeds,2
2020,HUN,Transboundary breeds,0
2021,HUN,Transboundary breeds,0
2022,HUN,Transboundary breeds,0
2023,HUN,Transboundary breeds,0
2024,HUN,Transboundary breeds,0
2025,HUN,Transboundary breeds,0
2019,IDN,Transboundary breeds,6
2020,IDN,Transboundary breeds,6
2021,IDN,Transboundary breeds,6
2022,IDN,Transboundary breeds,6
2023,IDN,Transboundary breeds,6
2024,IDN,Transboundary breeds,6
2025,IDN,Transboundary breeds,6
2020,IND,Transboundary breeds,0
2021,IND,Transboundary breeds,11
2022,IND,Transboundary breeds,12
2023,IND,Transboundary breeds,13
2024,IND,Transboundary breeds,13
2025,IND,Transboundary breeds,13
2020,IRL,Transboundary breeds,0
2021,IRL,Transboundary breeds,0
2022,IRL,Transboundary breeds,0
2023,IRL,Transboundary breeds,0
2024,IRL,Transboundary breeds,0
2025,IRL,Transboundary breeds,0
2023,IRN,Transboundary breeds,8
2024,IRN,Transboundary breeds,8
2025,IRN,Transboundary breeds,8
2020,IRQ,Transboundary breeds,0
2021,IRQ,Transboundary breeds,0
2022,IRQ,Transboundary breeds,0
2023,IRQ,Transboundary breeds,0
2024,IRQ,Transboundary breeds,0
2025,IRQ,Transboundary breeds,0
2020,ISL,Transboundary breeds,0
2021,ISL,Transboundary breeds,0
2022,ISL,Transboundary breeds,0
2023,ISL,Transboundary breeds,0
2024,ISL,Transboundary breeds,0
2025,ISL,Transboundary breeds,0
2015,ITA,Transboundary breeds,1
2016,ITA,Transboundary breeds,1
2017,ITA,Transboundary breeds,1
2018,ITA,Transboundary breeds,1
2019,ITA,Transboundary breeds,1
2020,ITA,Transboundary breeds,5
2021,ITA,Transboundary breeds,6
2022,ITA,Transboundary breeds,6
2023,ITA,Transboundary breeds,6
2024,ITA,Transboundary breeds,6
2025,ITA,Transboundary breeds,6
2020,JPN,Transboundary breeds,2
2021,JPN,Transboundary breeds,2
2022,JPN,Transboundary breeds,2
2023,JPN,Transboundary breeds,2
2024,JPN,Transboundary breeds,2
2025,JPN,Transboundary breeds,2
2022,KAZ,Transboundary breeds,7
2023,KAZ,Transboundary breeds,7
2024,KAZ,Transboundary breeds,7
2025,KAZ,Transboundary breeds,7
2020,KEN,Transboundary breeds,0
2021,KEN,Transboundary breeds,0
2022,KEN,Transboundary breeds,0
2023,KEN,Transboundary breeds,0
2024,KEN,Transboundary breeds,0
2025,KEN,Transboundary breeds,0
2020,KGZ,Transboundary breeds,0
2021,KGZ,Transboundary breeds,0
2022,KGZ,Transboundary breeds,0
2023,KGZ,Transboundary breeds,0
2024,KGZ,Transboundary breeds,0
2025,KGZ,Transboundary breeds,0
2015,KOR,Transboundary breeds,0
2016,KOR,Transboundary breeds,0
2017,KOR,Transboundary breeds,0
2018,KOR,Transboundary breeds,0
2019,KOR,Transboundary breeds,0
2020,KOR,Transboundary breeds,20
2021,KOR,Transboundary breeds,20
2022,KOR,Transboundary breeds,20
2023,KOR,Transboundary breeds,20
2024,KOR,Transboundary breeds,20
2025,KOR,Transboundary breeds,20
2020,LBN,Transboundary breeds,0
2021,LBN,Transboundary breeds,0
2022,LBN,Transboundary breeds,0
2023,LBN,Transboundary breeds,0
2024,LBN,Transboundary breeds,0
2025,LBN,Transboundary breeds,0
2022,LBY,Transboundary breeds,0
2023,LBY,Transboundary breeds,0
2024,LBY,Transboundary breeds,0
2025,LBY,Transboundary breeds,0
2020,LCA,Transboundary breeds,0
2021,LCA,Transboundary breeds,0
2022,LCA,Transboundary breeds,0
2023,LCA,Transboundary breeds,0
2024,LCA,Transboundary breeds,0
2025,LCA,Transboundary breeds,0
2025,LKA,Transboundary breeds,3
2020,LTU,Transboundary breeds,1
2021,LTU,Transboundary breeds,1
2022,LTU,Transboundary breeds,1
2023,LTU,Transboundary breeds,1
2024,LTU,Transboundary breeds,1
2025,LTU,Transboundary breeds,1
2020,LUX,Transboundary breeds,0
2021,LUX,Transboundary breeds,0
2022,LUX,Transboundary breeds,0
2023,LUX,Transboundary breeds,0
2024,LUX,Transboundary breeds,0
2025,LUX,Transboundary breeds,0
2019,MAR,Transboundary breeds,3
2020,MAR,Transboundary breeds,3
2021,MAR,Transboundary breeds,3
2022,MAR,Transboundary breeds,3
2023,MAR,Transboundary breeds,3
2024,MAR,Transboundary breeds,3
2025,MAR,Transboundary breeds,3
2024,MDA,Transboundary breeds,6
2025,MDA,Transboundary breeds,6
2020,MDG,Transboundary breeds,0
2021,MDG,Transboundary breeds,0
2022,MDG,Transboundary breeds,0
2023,MDG,Transboundary breeds,0
2024,MDG,Transboundary breeds,0
2025,MDG,Transboundary breeds,0
2020,MEX,Transboundary breeds,3
2021,MEX,Transboundary breeds,3
2022,MEX,Transboundary breeds,3
2023,MEX,Transboundary breeds,3
2024,MEX,Transboundary breeds,3
2025,MEX,Transboundary breeds,3
2020,MLI,Transboundary breeds,0
2021,MLI,Transboundary breeds,0
2022,MLI,Transboundary breeds,0
2023,MLI,Transboundary breeds,0
2024,MLI,Transboundary breeds,0
2025,MLI,Transboundary breeds,0
2020,MMR,Transboundary breeds,0
2021,MMR,Transboundary breeds,0
2022,MMR,Transboundary breeds,0
2023,MMR,Transboundary breeds,0
2024,MMR,Transboundary breeds,0
2025,MMR,Transboundary breeds,0
2020,MNE,Transboundary breeds,0
2021,MNE,Transboundary breeds,0
2022,MNE,Transboundary breeds,0
2023,MNE,Transboundary breeds,0
2024,MNE,Transboundary breeds,0
2025,MNE,Transboundary breeds,0
2020,MNG,Transboundary breeds,3
2021,MNG,Transboundary breeds,3
2022,MNG,Transboundary breeds,3
2023,MNG,Transboundary breeds,3
2024,MNG,Transboundary breeds,3
2025,MNG,Transboundary breeds,3
2022,MNP,Transboundary breeds,10
2023,MNP,Transboundary breeds,10
2024,MNP,Transboundary breeds,10
2025,MNP,Transboundary breeds,10
2020,MOZ,Transboundary breeds,4
2021,MOZ,Transboundary breeds,4
2022,MOZ,Transboundary breeds,4
2023,MOZ,Transboundary breeds,4
2024,MOZ,Transboundary breeds,4
2025,MOZ,Transboundary breeds,4
2020,MUS,Transboundary breeds,0
2021,MUS,Transboundary breeds,0
2022,MUS,Transboundary breeds,0
2023,MUS,Transboundary breeds,0
2024,MUS,Transboundary breeds,0
2025,MUS,Transboundary breeds,0
2020,MWI,Transboundary breeds,0
2021,MWI,Transboundary breeds,0
2022,MWI,Transboundary breeds,0
2023,MWI,Transboundary breeds,0
2024,MWI,Transboundary breeds,0
2025,MWI,Transboundary breeds,0
2000,MYS,Transboundary breeds,0
2001,MYS,Transboundary breeds,0
2002,MYS,Transboundary breeds,0
2003,MYS,Transboundary breeds,0
2004,MYS,Transboundary breeds,0
2005,MYS,Transboundary breeds,0
2006,MYS,Transboundary breeds,0
2007,MYS,Transboundary breeds,0
2008,MYS,Transboundary breeds,0
2009,MYS,Transboundary breeds,0
2010,MYS,Transboundary breeds,0
2011,MYS,Transboundary breeds,0
