year,year_max,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2000,2005,PSE,Natural,0.000058,,,,
2006,2010,PSE,Natural,0.00023,,,,
2011,2015,PSE,Natural,0.00022,,,,
2016,2020,PSE,Natural,0.0012,,,,
2000,2005,PSE,Planted,0.00000013,,,,
2006,2010,PSE,Planted,0,,,,
2011,2015,PSE,Planted,0,,,,
2016,2020,PSE,Planted,0.000001,,,,
2000,2005,PSE,Total,0.000058,,,,
2006,2010,PSE,Total,0.00023,,,,
