year,year_max,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2012,2015,KOS,Liberated ,23.02905051,,,,
2016,2019,KOS,Liberated ,45.18531284,,,,
2004,2007,KOS,Stable ,185.7979485,,,,
2008,2011,KOS,Stable ,181.078532,,,,
2012,2015,KOS,Stable ,177.1590399,,,,
2016,2019,KOS,Stable ,155.0027775,,,,
2000,2003,KWT,Total ,4.551936821,,,,
2004,2007,KWT,Total ,4.674068307,,,,
2008,2011,KWT,Total ,5.094762077,,,,
2012,2015,KWT,Total ,7.065574154,,,,
2016,2019,KWT,Total ,9.922428534,,,,
2004,2007,KWT,Expansion,1.282090878,,,,
2008,2011,KWT,Expansion,2.295526519,,,,
2012,2015,KWT,Expansion,4.355524277,,,,
2016,2019,KWT,Expansion,7.155814646,,,,
2004,2007,KWT,Liberated ,1.159959393,,,,
2008,2011,KWT,Liberated ,1.752701263,,,,
2012,2015,KWT,Liberated ,1.841886944,,,,
2016,2019,KWT,Liberated ,1.785322934,,,,
2004,2007,KWT,Stable ,3.391977429,,,,
2008,2011,KWT,Stable ,2.799235559,,,,
2012,2015,KWT,Stable ,2.710049877,,,,
2016,2019,KWT,Stable ,2.766613888,,,,
2000,2003,LAO,Total ,966.2704446,,,,
2004,2007,LAO,Total ,1028.121535,,,,
2008,2011,LAO,Total ,1111.847684,,,,
2012,2015,LAO,Total ,1246.305217,,,,
2016,2019,LAO,Total ,1360.543582,,,,
2004,2007,LAO,Expansion,84.1303471,,,,
2008,2011,LAO,Expansion,177.4947023,,,,
2012,2015,LAO,Expansion,317.0220134,,,,
2016,2019,LAO,Expansion,439.4368014,,,,
2004,2007,LAO,Liberated ,22.27925687,,,,
2008,2011,LAO,Liberated ,31.9174632,,,,
2012,2015,LAO,Liberated ,36.98724113,,,,
2016,2019,LAO,Liberated ,45.163664,,,,
2004,2007,LAO,Stable ,943.9911877,,,,
2008,2011,LAO,Stable ,934.3529814,,,,
2012,2015,LAO,Stable ,929.2832035,,,,
2016,2019,LAO,Stable ,921.1067806,,,,
2000,2003,LBN,Total ,107.3794651,,,,
2004,2007,LBN,Total ,100.4962682,,,,
2008,2011,LBN,Total ,101.6618096,,,,
2012,2015,LBN,Total ,103.5890867,,,,
2016,2019,LBN,Total ,107.6348113,,,,
2004,2007,LBN,Expansion,6.633542605,,,,
2008,2011,LBN,Expansion,11.67858131,,,,
2012,2015,LBN,Expansion,15.68312936,,,,
2016,2019,LBN,Expansion,22.56765652,,,,
2004,2007,LBN,Liberated ,13.51673948,,,,
2008,2011,LBN,Liberated ,17.39623676,,,,
2012,2015,LBN,Liberated ,19.47350774,,,,
2016,2019,LBN,Liberated ,22.31231025,,,,
2004,2007,LBN,Stable ,93.86272559,,,,
2008,2011,LBN,Stable ,89.9832283,,,,
2012,2015,LBN,Stable ,87.90595733,,,,
2016,2019,LBN,Stable ,85.06715482,,,,
2000,2003,LBR,Total ,0.126259603,,,,
2004,2007,LBR,Total ,0.215348392,,,,
2008,2011,LBR,Total ,0.305178039,,,,
2012,2015,LBR,Total ,0.447823687,,,,
2016,2019,LBR,Total ,0.799180672,,,,
2004,2007,LBR,Expansion,0.111933762,,,,
2008,2011,LBR,Expansion,0.210318563,,,,
2012,2015,LBR,Expansion,0.366023044,,,,
2016,2019,LBR,Expansion,0.723875529,,,,
2004,2007,LBR,Liberated ,0.022844973,,,,
2008,2011,LBR,Liberated ,0.031400127,,,,
2012,2015,LBR,Liberated ,0.04445896,,,,
2016,2019,LBR,Liberated ,0.05095446,,,,
2004,2007,LBR,Stable ,0.10341463,,,,
2008,2011,LBR,Stable ,0.094859476,,,,
2012,2015,LBR,Stable ,0.081800643,,,,
2016,2019,LBR,Stable ,0.075305143,,,,
2000,2003,LBY,Total ,734.816543,,,,
2004,2007,LBY,Total ,744.7170665,,,,
2008,2011,LBY,Total ,792.044275,,,,
2012,2015,LBY,Total ,846.6933948,,,,
2016,2019,LBY,Total ,914.6407571,,,,
2004,2007,LBY,Expansion,73.07913092,,,,
2008,2011,LBY,Expansion,153.0237839,,,,
2012,2015,LBY,Expansion,230.6262376,,,,
2016,2019,LBY,Expansion,315.9143639,,,,
2004,2007,LBY,Liberated ,63.17860747,,,,
2008,2011,LBY,Liberated ,95.79605189,,,,
2012,2015,LBY,Liberated ,118.7493859,,,,
2016,2019,LBY,Liberated ,136.0901498,,,,
2004,2007,LBY,Stable ,671.6379356,,,,
2008,2011,LBY,Stable ,639.0204911,,,,
2012,2015,LBY,Stable ,616.0671572,,,,
2016,2019,LBY,Stable ,598.7263933,,,,
2000,2003,LCA,Total ,0.064016104,,,,
2004,2007,LCA,Total ,0.123022977,,,,
2008,2011,LCA,Total ,0.133791486,,,,
2012,2015,LCA,Total ,0.198256431,,,,
2016,2019,LCA,Total ,0.274907289,,,,
2004,2007,LCA,Expansion,0.0736645,,,,
2008,2011,LCA,Expansion,0.094005543,,,,
2012,2015,LCA,Expansion,0.158620019,,,,
2016,2019,LCA,Expansion,0.23295252,,,,
2004,2007,LCA,Liberated ,0.014657626,,,,
2008,2011,LCA,Liberated ,0.024230161,,,,
2012,2015,LCA,Liberated ,0.024379692,,,,
2016,2019,LCA,Liberated ,0.022061335,,,,
2004,2007,LCA,Stable ,0.049358477,,,,
2008,2011,LCA,Stable ,0.039785942,,,,
2012,2015,LCA,Stable ,0.039636411,,,,
2016,2019,LCA,Stable ,0.041954769,,,,
2000,2003,LIE,Total ,0.764281265,,,,
2004,2007,LIE,Total ,0.764114545,,,,
2008,2011,LIE,Total ,0.810783801,,,,
2012,2015,LIE,Total ,0.806992949,,,,
2016,2019,LIE,Total ,0.774613434,,,,
2004,2007,LIE,Expansion,0.122732495,,,,
2008,2011,LIE,Expansion,0.190310042,,,,
2012,2015,LIE,Expansion,0.206741112,,,,
2016,2019,LIE,Expansion,0.21111351,,,,
2004,2007,LIE,Liberated ,0.122899215,,,,
2008,2011,LIE,Liberated ,0.143807506,,,,
2012,2015,LIE,Liberated ,0.164029428,,,,
2016,2019,LIE,Liberated ,0.200781341,,,,
2004,2007,LIE,Stable ,0.64138205,,,,
2008,2011,LIE,Stable ,0.620473759,,,,
2012,2015,LIE,Stable ,0.600251837,,,,
2016,2019,LIE,Stable ,0.563499924,,,,
2000,2003,LKA,Total ,761.9934093,,,,
2004,2007,LKA,Total ,788.2005743,,,,
2008,2011,LKA,Total ,830.9236829,,,,
2012,2015,LKA,Total ,917.3603777,,,,
2016,2019,LKA,Total ,997.2723994,,,,
2004,2007,LKA,Expansion,84.44085586,,,,
2008,2011,LKA,Expansion,141.3789311,,,,
2012,2015,LKA,Expansion,226.1758152,,,,
2016,2019,LKA,Expansion,316.6891469,,,,
2004,2007,LKA,Liberated ,58.23369086,,,,
2008,2011,LKA,Liberated ,72.44865753,,,,
2012,2015,LKA,Liberated ,70.80884683,,,,
2016,2019,LKA,Liberated ,81.41015681,,,,
2004,2007,LKA,Stable ,703.7597185,,,,
2008,2011,LKA,Stable ,689.5447518,,,,
2012,2015,LKA,Stable ,691.1845625,,,,
2016,2019,LKA,Stable ,680.5832525,,,,
2000,2003,LSO,Total ,211.8428851,,,,
2004,2007,LSO,Total ,210.5403165,,,,
2008,2011,LSO,Total ,214.1052538,,,,
2012,2015,LSO,Total ,228.5587009,,,,
2016,2019,LSO,Total ,246.6543104,,,,
2004,2007,LSO,Expansion,14.17773134,,,,
2008,2011,LSO,Expansion,22.3536888,,,,
2012,2015,LSO,Expansion,36.27613269,,,,
2016,2019,LSO,Expansion,55.43393677,,,,
2004,2007,LSO,Liberated ,15.48029991,,,,
2008,2011,LSO,Liberated ,20.0913201,,,,
2012,2015,LSO,Liberated ,19.56031687,,,,
2016,2019,LSO,Liberated ,20.62251152,,,,
2004,2007,LSO,Stable ,196.3625852,,,,
2008,2011,LSO,Stable ,191.751565,,,,
2012,2015,LSO,Stable ,192.2825682,,,,
2016,2019,LSO,Stable ,191.2203736,,,,
2000,2003,LTU,Total ,1182.239057,,,,
2004,2007,LTU,Total ,1429.28363,,,,
2008,2011,LTU,Total ,1586.069404,,,,
2012,2015,LTU,Total ,1829.624562,,,,
2016,2019,LTU,Total ,1965.611274,,,,
2004,2007,LTU,Expansion,355.7638593,,,,
2008,2011,LTU,Expansion,543.1011958,,,,
2012,2015,LTU,Expansion,760.0382507,,,,
2016,2019,LTU,Expansion,891.4697247,,,,
2004,2007,LTU,Liberated ,108.7192863,,,,
2008,2011,LTU,Liberated ,139.2708485,,,,
2012,2015,LTU,Liberated ,112.6527459,,,,
2016,2019,LTU,Liberated ,108.0975077,,,,
2004,2007,LTU,Stable ,1073.51977,,,,
2008,2011,LTU,Stable ,1042.968208,,,,
2012,2015,LTU,Stable ,1069.586311,,,,
2016,2019,LTU,Stable ,1074.141549,,,,
2000,2003,LUX,Total ,53.28218681,,,,
2004,2007,LUX,Total ,52.17955336,,,,
2008,2011,LUX,Total ,52.43242033,,,,
2012,2015,LUX,Total ,52.91361119,,,,
2016,2019,LUX,Total ,53.16444778,,,,
2004,2007,LUX,Expansion,3.259706999,,,,
2008,2011,LUX,Expansion,4.966527103,,,,
2012,2015,LUX,Expansion,6.03629963,,,,
2016,2019,LUX,Expansion,7.897943749,,,,
2004,2007,LUX,Liberated ,4.36234045,,,,
2008,2011,LUX,Liberated ,5.816293587,,,,
2012,2015,LUX,Liberated ,6.404875248,,,,
2016,2019,LUX,Liberated ,8.015682782,,,,
2004,2007,LUX,Stable ,48.91984636,,,,
2008,2011,LUX,Stable ,47.46589323,,,,
2012,2015,LUX,Stable ,46.87731156,,,,
2016,2019,LUX,Stable ,45.26650403,,,,
2000,2003,LVA,Total ,562.1876941,,,,
2004,2007,LVA,Total ,702.8289779,,,,
2008,2011,LVA,Total ,789.1013224,,,,
2012,2015,LVA,Total ,927.6499014,,,,
2016,2019,LVA,Total ,1017.197627,,,,
2004,2007,LVA,Expansion,210.2397166,,,,
2008,2011,LVA,Expansion,314.6080843,,,,
2012,2015,LVA,Expansion,441.8149946,,,,
2016,2019,LVA,Expansion,530.9579481,,,,
2004,2007,LVA,Liberated ,69.59843281,,,,
2008,2011,LVA,Liberated ,87.69445597,,,,
2012,2015,LVA,Liberated ,76.35278736,,,,
2016,2019,LVA,Liberated ,75.94801562,,,,
2004,2007,LVA,Stable ,492.5892613,,,,
2008,2011,LVA,Stable ,474.4932382,,,,
2012,2015,LVA,Stable ,485.8349068,,,,
2016,2019,LVA,Stable ,486.2396785,,,,
2000,2003,MAR,Total ,6259.377976,,,,
2004,2007,MAR,Total ,6328.708538,,,,
2008,2011,MAR,Total ,6435.502926,,,,
2012,2015,MAR,Total ,6369.141943,,,,
2016,2019,MAR,Total ,6311.272417,,,,
2004,2007,MAR,Expansion,346.1254806,,,,
2008,2011,MAR,Expansion,557.5006329,,,,
2012,2015,MAR,Expansion,620.7523137,,,,
2016,2019,MAR,Expansion,706.4778238,,,,
2004,2007,MAR,Liberated ,276.7949182,,,,
2008,2011,MAR,Liberated ,381.3756833,,,,
2012,2015,MAR,Liberated ,510.9883462,,,,
2016,2019,MAR,Liberated ,654.5833825,,,,
2004,2007,MAR,Stable ,5982.583058,,,,
2008,2011,MAR,Stable ,5878.002293,,,,
2012,2015,MAR,Stable ,5748.38963,,,,
2016,2019,MAR,Stable ,5604.794593,,,,
2000,2003,MDA,Total ,1876.189121,,,,
2004,2007,MDA,Total ,1848.257022,,,,
2008,2011,MDA,Total ,1835.427898,,,,
2012,2015,MDA,Total ,1844.187014,,,,
2016,2019,MDA,Total ,1856.992949,,,,
2004,2007,MDA,Expansion,54.08702964,,,,
2008,2011,MDA,Expansion,84.75226317,,,,
2012,2015,MDA,Expansion,110.7730585,,,,
2016,2019,MDA,Expansion,145.7050483,,,,
2004,2007,MDA,Liberated ,82.0191288,,,,
2008,2011,MDA,Liberated ,125.5134861,,,,
2012,2015,MDA,Liberated ,142.7751656,,,,
2016,2019,MDA,Liberated ,164.9012207,,,,
2004,2007,MDA,Stable ,1794.169992,,,,
2008,2011,MDA,Stable ,1750.675635,,,,
2012,2015,MDA,Stable ,1733.413956,,,,
2016,2019,MDA,Stable ,1711.2879,,,,
2000,2003,MDG,Total ,1252.523196,,,,
2004,2007,MDG,Total ,1369.991277,,,,
2008,2011,MDG,Total ,1463.491592,,,,
2012,2015,MDG,Total ,1697.665167,,,,
2016,2019,MDG,Total ,1972.267433,,,,
2004,2007,MDG,Expansion,223.1569077,,,,
2008,2011,MDG,Expansion,344.8517124,,,,
2012,2015,MDG,Expansion,566.6133623,,,,
2016,2019,MDG,Expansion,840.5289289,,,,
2004,2007,MDG,Liberated ,105.6888267,,,,
2008,2011,MDG,Liberated ,133.883316,,,,
2012,2015,MDG,Liberated ,121.4713912,,,,
2016,2019,MDG,Liberated ,120.7846917,,,,
2004,2007,MDG,Stable ,1146.834369,,,,
2008,2011,MDG,Stable ,1118.63988,,,,
2012,2015,MDG,Stable ,1131.051805,,,,
2016,2019,MDG,Stable ,1131.738504,,,,
2000,2003,MEX,Total ,10035.80116,,,,
2004,2007,MEX,Total ,10110.32002,,,,
2008,2011,MEX,Total ,10500.12876,,,,
2012,2015,MEX,Total ,10951.31496,,,,
2016,2019,MEX,Total ,11168.61928,,,,
2004,2007,MEX,Expansion,973.7336845,,,,
2008,2011,MEX,Expansion,1660.200689,,,,
2012,2015,MEX,Expansion,2225.308481,,,,
2016,2019,MEX,Expansion,2752.071306,,,,
2004,2007,MEX,Liberated ,899.2148192,,,,
2008,2011,MEX,Liberated ,1195.873089,,,,
2012,2015,MEX,Liberated ,1309.794679,,,,
2016,2019,MEX,Liberated ,1619.253179,,,,
2004,2007,MEX,Stable ,9136.586338,,,,
2008,2011,MEX,Stable ,8839.928068,,,,
2012,2015,MEX,Stable ,8726.006478,,,,
2016,2019,MEX,Stable ,8416.547978,,,,
2000,2003,MKD,Total ,328.9850034,,,,
2004,2007,MKD,Total ,313.4664924,,,,
2008,2011,MKD,Total ,310.3316585,,,,
2012,2015,MKD,Total ,305.4002549,,,,
2016,2019,MKD,Total ,293.2290099,,,,
2004,2007,MKD,Expansion,14.68672132,,,,
2008,2011,MKD,Expansion,21.95412633,,,,
2012,2015,MKD,Expansion,25.68896676,,,,
2016,2019,MKD,Expansion,29.42317829,,,,
2004,2007,MKD,Liberated ,30.20523225,,,,
2008,2011,MKD,Liberated ,40.60747119,,,,
2012,2015,MKD,Liberated ,49.27371525,,,,
2016,2019,MKD,Liberated ,65.17917177,,,,
2004,2007,MKD,Stable ,298.7797711,,,,
2008,2011,MKD,Stable ,288.3775322,,,,
2012,2015,MKD,Stable ,279.7112881,,,,
2016,2019,MKD,Stable ,263.8058316,,,,
2000,2003,MLI,Total ,4468.101139,,,,
2004,2007,MLI,Total ,4870.789429,,,,
2008,2011,MLI,Total ,5258.143487,,,,
2012,2015,MLI,Total ,5675.982894,,,,
2016,2019,MLI,Total ,6136.085279,,,,
2004,2007,MLI,Expansion,777.7949304,,,,
2008,2011,MLI,Expansion,1276.171965,,,,
2012,2015,MLI,Expansion,1720.490238,,,,
2016,2019,MLI,Expansion,2235.871626,,,,
2004,2007,MLI,Liberated ,375.1066398,,,,
2008,2011,MLI,Liberated ,486.129617,,,,
2012,2015,MLI,Liberated ,512.6084823,,,,
2016,2019,MLI,Liberated ,567.8874862,,,,
2004,2007,MLI,Stable ,4092.994499,,,,
2008,2011,MLI,Stable ,3981.971522,,,,
2012,2015,MLI,Stable ,3955.492656,,,,
2016,2019,MLI,Stable ,3900.213653,,,,
2000,2003,MLT,Total ,3.280001785,,,,
2004,2007,MLT,Total ,2.953664743,,,,
2008,2011,MLT,Total ,3.157790202,,,,
2012,2015,MLT,Total ,3.500213769,,,,
2016,2019,MLT,Total ,4.028607463,,,,
2004,2007,MLT,Expansion,0.177730581,,,,
2008,2011,MLT,Expansion,0.471479858,,,,
2012,2015,MLT,Expansion,0.768384432,,,,
2016,2019,MLT,Expansion,1.242631461,,,,
2004,2007,MLT,Liberated ,0.504067624,,,,
2008,2011,MLT,Liberated ,0.593691442,,,,
2012,2015,MLT,Liberated ,0.548172449,,,,
2016,2019,MLT,Liberated ,0.494025784,,,,
2004,2007,MLT,Stable ,2.775934162,,,,
2008,2011,MLT,Stable ,2.686310344,,,,
2012,2015,MLT,Stable ,2.731829337,,,,
2016,2019,MLT,Stable ,2.785976002,,,,
2000,2003,MMR,Total ,10552.10876,,,,
2004,2007,MMR,Total ,10780.71815,,,,
2008,2011,MMR,Total ,11010.01999,,,,
2012,2015,MMR,Total ,11393.17964,,,,
2016,2019,MMR,Total ,11739.20994,,,,
2004,2007,MMR,Expansion,609.1320855,,,,
2008,2011,MMR,Expansion,1009.45619,,,,
2012,2015,MMR,Expansion,1452.185048,,,,
2016,2019,MMR,Expansion,1905.754176,,,,
2004,2007,MMR,Liberated ,380.522697,,,,
2008,2011,MMR,Liberated ,551.5449626,,,,
2012,2015,MMR,Liberated ,611.1141769,,,,
2016,2019,MMR,Liberated ,718.6530042,,,,
2004,2007,MMR,Stable ,10171.58607,,,,
2008,2011,MMR,Stable ,10000.5638,,,,
2012,2015,MMR,Stable ,9940.994588,,,,
2016,2019,MMR,Stable ,9833.455761,,,,
2000,2003,MNE,Total ,16.53647146,,,,
2004,2007,MNE,Total ,15.79368146,,,,
2008,2011,MNE,Total ,15.48484552,,,,
2012,2015,MNE,Total ,14.3111628,,,,
2016,2019,MNE,Total ,12.52926786,,,,
2004,2007,MNE,Expansion,1.234014455,,,,
2008,2011,MNE,Expansion,1.755187928,,,,
2012,2015,MNE,Expansion,1.720749671,,,,
2016,2019,MNE,Expansion,1.765906048,,,,
2004,2007,MNE,Liberated ,1.976804452,,,,
2008,2011,MNE,Liberated ,2.806813868,,,,
2012,2015,MNE,Liberated ,3.946058329,,,,
2016,2019,MNE,Liberated ,5.773109646,,,,
2004,2007,MNE,Stable ,14.55966701,,,,
2008,2011,MNE,Stable ,13.72965759,,,,
2012,2015,MNE,Stable ,12.59041313,,,,
2016,2019,MNE,Stable ,10.76336181,,,,
2000,2003,MNG,Total ,380.8986355,,,,
2004,2007,MNG,Total ,374.291063,,,,
2008,2011,MNG,Total ,409.4895376,,,,
2012,2015,MNG,Total ,455.5070115,,,,
2016,2019,MNG,Total ,561.0612502,,,,
2004,2007,MNG,Expansion,79.70394379,,,,
2008,2011,MNG,Expansion,148.2191737,,,,
2012,2015,MNG,Expansion,205.833131,,,,
2016,2019,MNG,Expansion,321.7397358,,,,
2004,2007,MNG,Liberated ,86.31151637,,,,
2008,2011,MNG,Liberated ,119.6282717,,,,
2012,2015,MNG,Liberated ,131.2247551,,,,
2016,2019,MNG,Liberated ,141.5771212,,,,
2004,2007,MNG,Stable ,294.5871192,,,,
2008,2011,MNG,Stable ,261.2703639,,,,
2012,2015,MNG,Stable ,249.6738804,,,,
2016,2019,MNG,Stable ,239.3215144,,,,
2000,2003,MOZ,Total ,1789.758242,,,,
2004,2007,MOZ,Total ,1970.339307,,,,
2008,2011,MOZ,Total ,2359.233712,,,,
2012,2015,MOZ,Total ,3069.335833,,,,
2016,2019,MOZ,Total ,3940.252853,,,,
2004,2007,MOZ,Expansion,494.1912252,,,,
2008,2011,MOZ,Expansion,1001.621092,,,,
2012,2015,MOZ,Expansion,1754.892341,,,,
2016,2019,MOZ,Expansion,2643.54687,,,,
2004,2007,MOZ,Liberated ,313.6101598,,,,
2008,2011,MOZ,Liberated ,432.1456218,,,,
2012,2015,MOZ,Liberated ,475.3147493,,,,
2016,2019,MOZ,Liberated ,493.052259,,,,
2004,2007,MOZ,Stable ,1476.148082,,,,
2008,2011,MOZ,Stable ,1357.61262,,,,
2012,2015,MOZ,Stable ,1314.443493,,,,
2016,2019,MOZ,Stable ,1296.705983,,,,
2000,2003,MRT,Total ,22.63163771,,,,
2004,2007,MRT,Total ,17.13637448,,,,
2008,2011,MRT,Total ,22.27279794,,,,
2012,2015,MRT,Total ,35.43231699,,,,
2016,2019,MRT,Total ,50.88520303,,,,
2004,2007,MRT,Expansion,4.009901896,,,,
2008,2011,MRT,Expansion,9.960333697,,,,
2012,2015,MRT,Expansion,22.68235727,,,,
2016,2019,MRT,Expansion,37.58085627,,,,
2004,2007,MRT,Liberated ,9.505165126,,,,
2008,2011,MRT,Liberated ,10.31917347,,,,
2012,2015,MRT,Liberated ,9.881677992,,,,
2016,2019,MRT,Liberated ,9.327290952,,,,
2004,2007,MRT,Stable ,13.12647259,,,,
2008,2011,MRT,Stable ,12.31246424,,,,
2012,2015,MRT,Stable ,12.74995972,,,,
2016,2019,MRT,Stable ,13.30434676,,,,
2000,2003,MSR,Total ,0.017997049,,,,
2004,2007,MSR,Total ,0.016964604,,,,
2008,2011,MSR,Total ,0.002802464,,,,
2012,2015,MSR,Total ,0.000811333,,,,
2016,2019,MSR,Total ,0.008777685,,,,
2008,2011,MSR,Expansion,0.000590076,,,,
2012,2015,MSR,Expansion,0.000811333,,,,
2016,2019,MSR,Expansion,0.008777685,,,,
2004,2007,MSR,Liberated ,0.001032445,,,,
2008,2011,MSR,Liberated ,0.015784662,,,,
2012,2015,MSR,Liberated ,0.017997049,,,,
2016,2019,MSR,Liberated ,0.017997049,,,,
2004,2007,MSR,Stable ,0.016964604,,,,
2008,2011,MSR,Stable ,0.002212387,,,,
2000,2003,MTQ,Total ,0.835658353,,,,
2004,2007,MTQ,Total ,1.159023073,,,,
2008,2011,MTQ,Total ,1.470286521,,,,
2012,2015,MTQ,Total ,2.285527943,,,,
2016,2019,MTQ,Total ,3.360463241,,,,
2004,2007,MTQ,Expansion,0.636055153,,,,
2008,2011,MTQ,Expansion,1.028970279,,,,
2012,2015,MTQ,Expansion,1.804948282,,,,
2016,2019,MTQ,Expansion,2.865953967,,,,
2004,2007,MTQ,Liberated ,0.312690433,,,,
2008,2011,MTQ,Liberated ,0.394342111,,,,
2012,2015,MTQ,Liberated ,0.355078692,,,,
2016,2019,MTQ,Liberated ,0.34114908,,,,
2004,2007,MTQ,Stable ,0.52296792,,,,
2008,2011,MTQ,Stable ,0.441316242,,,,
2012,2015,MTQ,Stable ,0.480579661,,,,
2016,2019,MTQ,Stable ,0.494509273,,,,
2000,2003,MWI,Total ,1721.922717,,,,
2004,2007,MWI,Total ,1823.346512,,,,
2008,2011,MWI,Total ,1937.657995,,,,
2012,2015,MWI,Total ,2137.818326,,,,
2016,2019,MWI,Total ,2319.675699,,,,
2004,2007,MWI,Expansion,216.5023068,,,,
2008,2011,MWI,Expansion,361.5209354,,,,
2012,2015,MWI,Expansion,549.7272099,,,,
2016,2019,MWI,Expansion,739.7686081,,,,
2004,2007,MWI,Liberated ,115.0785124,,,,
2008,2011,MWI,Liberated ,145.785658,,,,
2012,2015,MWI,Liberated ,133.8316008,,,,
2016,2019,MWI,Liberated ,142.0156264,,,,
2004,2007,MWI,Stable ,1606.844205,,,,
2008,2011,MWI,Stable ,1576.137059,,,,
2012,2015,MWI,Stable ,1588.091117,,,,
2016,2019,MWI,Stable ,1579.907091,,,,
2000,2003,MYS,Total ,306.3045098,,,,
2004,2007,MYS,Total ,301.0857345,,,,
2008,2011,MYS,Total ,296.9032553,,,,
2012,2015,MYS,Total ,298.7764396,,,,
2016,2019,MYS,Total ,307.4435274,,,,
2004,2007,MYS,Expansion,13.54861554,,,,
2008,2011,MYS,Expansion,22.25163382,,,,
2012,2015,MYS,Expansion,32.11096324,,,,
2016,2019,MYS,Expansion,44.49214384,,,,
2004,2007,MYS,Liberated ,18.76739091,,,,
2008,2011,MYS,Liberated ,31.65288835,,,,
2012,2015,MYS,Liberated ,39.63903345,,,,
2016,2019,MYS,Liberated ,43.35312626,,,,
2004,2007,MYS,Stable ,287.5371189,,,,
2008,2011,MYS,Stable ,274.6516215,,,,
2012,2015,MYS,Stable ,266.6654764,,,,
2016,2019,MYS,Stable ,262.9513836,,,,
2000,2003,MYT,Total ,0.000750678,,,,
2012,2015,MYT,Total ,0.000375339,,,,
2016,2019,MYT,Total ,0.002852976,,,,
2012,2015,MYT,Expansion,0.000075068,,,,
2016,2019,MYT,Expansion,0.002552704,,,,
2004,2007,MYT,Liberated ,0.000750678,,,,
2008,2011,MYT,Liberated ,0.000750678,,,,
2012,2015,MYT,Liberated ,0.000450406,,,,
2016,2019,MYT,Liberated ,0.000450406,,,,
2012,2015,MYT,Stable ,0.000300271,,,,
2016,2019,MYT,Stable ,0.000300271,,,,
2000,2003,NAM,Total ,360.520932,,,,
2004,2007,NAM,Total ,388.6117364,,,,
2008,2011,NAM,Total ,421.054652,,,,
2012,2015,NAM,Total ,512.4380105,,,,
2016,2019,NAM,Total ,581.9133073,,,,
2004,2007,NAM,Expansion,64.0562303,,,,
2008,2011,NAM,Expansion,105.6094171,,,,
2012,2015,NAM,Expansion,194.149865,,,,
2016,2019,NAM,Expansion,266.0440107,,,,
2004,2007,NAM,Liberated ,35.96542597,,,,
2008,2011,NAM,Liberated ,45.0756971,,,,
2012,2015,NAM,Liberated ,42.23278654,,,,
2016,2019,NAM,Liberated ,44.65163536,,,,
2004,2007,NAM,Stable ,324.5555061,,,,
2008,2011,NAM,Stable ,315.4452349,,,,
2012,2015,NAM,Stable ,318.2881455,,,,
2016,2019,NAM,Stable ,315.8692967,,,,
2000,2003,NCL,Total ,1.441609241,,,,
2004,2007,NCL,Total ,1.477695059,,,,
2008,2011,NCL,Total ,1.514470766,,,,
2012,2015,NCL,Total ,1.780640599,,,,
2016,2019,NCL,Total ,1.97243001,,,,
2004,2007,NCL,Expansion,0.041445745,,,,
2008,2011,NCL,Expansion,0.130672222,,,,
2012,2015,NCL,Expansion,0.423820747,,,,
2016,2019,NCL,Expansion,0.613529223,,,,
2004,2007,NCL,Liberated ,0.005359927,,,,
2008,2011,NCL,Liberated ,0.057810697,,,,
2012,2015,NCL,Liberated ,0.084789389,,,,
2016,2019,NCL,Liberated ,0.082708454,,,,
2004,2007,NCL,Stable ,1.436249315,,,,
2008,2011,NCL,Stable ,1.383798544,,,,
2012,2015,NCL,Stable ,1.356819852,,,,
2016,2019,NCL,Stable ,1.358900787,,,,
2000,2003,NER,Total ,7090.137796,,,,
2004,2007,NER,Total ,7453.442539,,,,
2008,2011,NER,Total ,7663.968857,,,,
2012,2015,NER,Total ,7817.677367,,,,
2016,2019,NER,Total ,8023.917306,,,,
2004,2007,NER,Expansion,576.2870007,,,,
2008,2011,NER,Expansion,875.2907649,,,,
2012,2015,NER,Expansion,1089.627273,,,,
2016,2019,NER,Expansion,1351.671823,,,,
2004,2007,NER,Liberated ,212.9822582,,,,
2008,2011,NER,Liberated ,301.4597039,,,,
2012,2015,NER,Liberated ,362.087703,,,,
2016,2019,NER,Liberated ,417.8923126,,,,
2004,2007,NER,Stable ,6877.155538,,,,
2008,2011,NER,Stable ,6788.678093,,,,
2012,2015,NER,Stable ,6728.050093,,,,
2016,2019,NER,Stable ,6672.245484,,,,
2000,2003,NGA,Total ,28379.32193,,,,
2004,2007,NGA,Total ,29625.07103,,,,
2008,2011,NGA,Total ,30779.80895,,,,
2012,2015,NGA,Total ,32055.97433,,,,
2016,2019,NGA,Total ,32966.26067,,,,
2004,2007,NGA,Expansion,2378.285079,,,,
2008,2011,NGA,Expansion,4004.442946,,,,
2012,2015,NGA,Expansion,5486.125024,,,,
2016,2019,NGA,Expansion,6860.890085,,,,
2004,2007,NGA,Liberated ,1132.535977,,,,
2008,2011,NGA,Liberated ,1603.955931,,,,
2012,2015,NGA,Liberated ,1809.472625,,,,
2016,2019,NGA,Liberated ,2273.951348,,,,
2004,2007,NGA,Stable ,27246.78595,,,,
2008,2011,NGA,Stable ,26775.366,,,,
2012,2015,NGA,Stable ,26569.84931,,,,
2016,2019,NGA,Stable ,26105.37058,,,,
2000,2003,NIC,Total ,160.3000494,,,,
