year,geo,disagg,value
2010,USA,Management of resources,0.733
2010,USA,Total,0.825
2011,USA,Research and development,0.076
2011,USA,Management of resources,0.736
2011,USA,Total,0.811
2012,USA,Research and development,0.059
2012,USA,Management of resources,0.699
2012,USA,Total,0.758
2013,USA,Research and development,0.077
2013,USA,Management of resources,0.672
2013,USA,Total,0.749
2014,USA,Research and development,0.084
2014,USA,Management of resources,0.699
2014,USA,Total,0.783
2015,USA,Research and development,0.087
2015,USA,Management of resources,0.710
2015,USA,Total,0.797
2016,USA,Research and development,0.084
2016,USA,Management of resources,0.739
2016,USA,Total,0.823
2017,USA,Research and development,0.083
2017,USA,Management of resources,0.735
2017,USA,Total,0.818
2018,USA,Research and development,0.078
2018,USA,Management of resources,0.761
2018,USA,Total,0.839
2019,USA,Research and development,0.066
2019,USA,Management of resources,0.782
2019,USA,Total,0.847
2020,USA,Research and development,0.074
2020,USA,Management of resources,0.817
2020,USA,Total,0.890
2010,VNM,Research and development,0.000
2010,VNM,Management of resources,0.018
2010,VNM,Total,0.018
2011,VNM,Research and development,0.000
2011,VNM,Management of resources,0.016
2011,VNM,Total,0.016
2012,VNM,Research and development,0.000
2012,VNM,Management of resources,0.017
2012,VNM,Total,0.017
2013,VNM,Research and development,0.000
2013,VNM,Management of resources,0.011
2013,VNM,Total,0.011
2014,VNM,Research and development,0.000
2014,VNM,Management of resources,0.017
2014,VNM,Total,0.017
2015,VNM,Research and development,0.000
2015,VNM,Management of resources,0.020
2015,VNM,Total,0.020
2016,VNM,Research and development,0.000
2016,VNM,Management of resources,0.019
2016,VNM,Total,0.019
2017,VNM,Research and development,0.000
2017,VNM,Management of resources,0.001
2017,VNM,Total,0.001
2018,VNM,Research and development,0.000
2018,VNM,Management of resources,0.001
2018,VNM,Total,0.001
2019,VNM,Research and development,0.000
2019,VNM,Management of resources,0.001
2019,VNM,Total,0.001
2020,VNM,Research and development,0.000
2020,VNM,Management of resources,0.001
2020,VNM,Total,0.001
2021,VNM,Research and development,0.000
2021,VNM,Management of resources,0.001
2010,WLD,Research and development,0.286
2010,WLD,Management of resources,1.65
2010,WLD,Total,1.94
2011,WLD,Research and development,0.300
2011,WLD,Management of resources,1.70
2011,WLD,Total,2.00
2012,WLD,Research and development,0.296
2012,WLD,Management of resources,2.45
2012,WLD,Total,2.75
2013,WLD,Research and development,0.363
2013,WLD,Management of resources,1.82
2013,WLD,Total,2.18
2014,WLD,Research and development,0.527
2014,WLD,Management of resources,2.25
2014,WLD,Total,2.78
2015,WLD,Research and development,0.480
2015,WLD,Management of resources,2.08
2015,WLD,Total,2.56
2016,WLD,Research and development,0.555
2016,WLD,Management of resources,2.09
2016,WLD,Total,2.65
2017,WLD,Research and development,0.502
2017,WLD,Management of resources,2.41
2017,WLD,Total,2.91
2018,WLD,Research and development,0.543
2018,WLD,Management of resources,2.14
2018,WLD,Total,2.69
2019,WLD,Research and development,0.434
2019,WLD,Management of resources,2.40
2019,WLD,Total,2.83
2020,WLD,Research and development,0.423
2020,WLD,Management of resources,2.43
2020,WLD,Total,2.85
