year,geo,disagg_type,disagg,value
2024,ATF,Habitat,Cold water corals,100
2024,ATG,Habitat,Cold water corals,0
2024,AUS,Habitat,Cold water corals,37
2024,BEN,Habitat,Cold water corals,0
2024,BES,Habitat,Cold water corals,100
2024,BHS,Habitat,Cold water corals,7.9
2024,BLM,Habitat,Cold water corals,100
2024,BLZ,Habitat,Cold water corals,67
2024,BMU,Habitat,Cold water corals,0
2024,BRA,Habitat,Cold water corals,0.86
2024,BRB,Habitat,Cold water corals,0
2024,CAN,Habitat,Cold water corals,11
2024,CHL,Habitat,Cold water corals,53
2024,CHN,Habitat,Cold water corals,0
2024,CIV,Habitat,Cold water corals,0
2024,COK,Habitat,Cold water corals,100
2024,COL,Habitat,Cold water corals,19
2024,CPV,Habitat,Cold water corals,0
2024,CRI,Habitat,Cold water corals,33
2024,CUB,Habitat,Cold water corals,0
2024,CUW,Habitat,Cold water corals,0
2024,CYM,Habitat,Cold water corals,0
2024,CYP,Habitat,Cold water corals,0
2024,DMA,Habitat,Cold water corals,0
2024,DNK,Habitat,Cold water corals,0
2024,DOM,Habitat,Cold water corals,87
2024,DPT,Habitat,Cold water corals,81
2024,DZA,Habitat,Cold water corals,0
2024,ECU,Habitat,Cold water corals,96
2024,ERI,Habitat,Cold water corals,0
2024,ESP,Habitat,Cold water corals,86
2024,FJI,Habitat,Cold water corals,0
2024,FRA,Habitat,Cold water corals,75
2024,FRO,Habitat,Cold water corals,0
2024,FSM,Habitat,Cold water corals,0
2024,GBR,Habitat,Cold water corals,57
2024,GHA,Habitat,Cold water corals,0
2024,GIN,Habitat,Cold water corals,100
2024,GLP,Habitat,Cold water corals,100
2024,GNB,Habitat,Cold water corals,0
2024,GNQ,Habitat,Cold water corals,74
2024,GRC,Habitat,Cold water corals,5.8
2024,GRD,Habitat,Cold water corals,1.9
2024,GRL,Habitat,Cold water corals,0
2024,GTM,Habitat,Cold water corals,0
2024,GUF,Habitat,Cold water corals,0
2024,GUY,Habitat,Cold water corals,0
2024,HMD,Habitat,Cold water corals,50
2024,HND,Habitat,Cold water corals,8.1
2024,HRV,Habitat,Cold water corals,1.4
2024,HTI,Habitat,Cold water corals,0
2024,IDN,Habitat,Cold water corals,2.8
2024,IND,Habitat,Cold water corals,0
2024,IRL,Habitat,Cold water corals,40
2024,ISL,Habitat,Cold water corals,60
2024,ITA,Habitat,Cold water corals,27
2024,JAM,Habitat,Cold water corals,5.1
2024,JPN,Habitat,Cold water corals,10
2024,KEN,Habitat,Cold water corals,0
2024,KIR,Habitat,Cold water corals,0
2024,KNA,Habitat,Cold water corals,0
2024,LBR,Habitat,Cold water corals,0
2024,LCA,Habitat,Cold water corals,14
2024,LKA,Habitat,Cold water corals,0
2024,MAR,Habitat,Cold water corals,0
2024,MDG,Habitat,Cold water corals,11
2024,MEX,Habitat,Cold water corals,39
2024,MHL,Habitat,Cold water corals,0
2024,MLT,Habitat,Cold water corals,77
2024,MMR,Habitat,Cold water corals,0
2024,MNE,Habitat,Cold water corals,0
2024,MOZ,Habitat,Cold water corals,0
2024,MRT,Habitat,Cold water corals,0
2024,MSR,Habitat,Cold water corals,0
2024,MTQ,Habitat,Cold water corals,100
2024,MUS,Habitat,Cold water corals,0
2024,MYS,Habitat,Cold water corals,1.4
2024,NAM,Habitat,Cold water corals,0
2024,NCL,Habitat,Cold water corals,89
2024,NFK,Habitat,Cold water corals,100
2024,NGA,Habitat,Cold water corals,0
2024,NIC,Habitat,Cold water corals,7.7
2024,NOR,Habitat,Cold water corals,7.8
2024,NZL,Habitat,Cold water corals,28
2024,OMN,Habitat,Cold water corals,0
2024,PAN,Habitat,Cold water corals,0.37
2024,PER,Habitat,Cold water corals,11
2024,PHL,Habitat,Cold water corals,4.1
2024,PLW,Habitat,Cold water corals,100
2024,PNG,Habitat,Cold water corals,0
2024,PRI,Habitat,Cold water corals,19
2024,PRT,Habitat,Cold water corals,29
2024,RUS,Habitat,Cold water corals,0
2024,SAU,Habitat,Cold water corals,0
2024,SEN,Habitat,Cold water corals,0
2024,SGS,Habitat,Cold water corals,13
2024,SHN,Habitat,Cold water corals,58
2024,SJM,Habitat,Cold water corals,0
2024,SOM,Habitat,Cold water corals,0
2024,SPM,Habitat,Cold water corals,0
2024,STP,Habitat,Cold water corals,0
2024,SUR,Habitat,Cold water corals,0
2024,SWE,Habitat,Cold water corals,62
2024,SYC,Habitat,Cold water corals,0
2024,TCA,Habitat,Cold water corals,0
2024,THA,Habitat,Cold water corals,0
2024,TLS,Habitat,Cold water corals,0
2024,TON,Habitat,Cold water corals,0
2024,TTO,Habitat,Cold water corals,0
2024,TUN,Habitat,Cold water corals,0
2024,TUV,Habitat,Cold water corals,0
2024,TWN,Habitat,Cold water corals,0
2024,UMI,Habitat,Cold water corals,100
2024,URY,Habitat,Cold water corals,0
2024,USA,Habitat,Cold water corals,19
2024,VCT,Habitat,Cold water corals,0
2024,VEN,Habitat,Cold water corals,2.9
2024,VGB,Habitat,Cold water corals,0
2024,VIR,Habitat,Cold water corals,0.53
2024,VNM,Habitat,Cold water corals,0
2024,VUT,Habitat,Cold water corals,0
2024,WLF,Habitat,Cold water corals,0
2024,WSM,Habitat,Cold water corals,0
2024,YEM,Habitat,Cold water corals,0
2024,ZAF,Habitat,Cold water corals,54
2024,AGO,Habitat,Saltmarshes,24
2024,ALA,Habitat,Saltmarshes,2.9
2024,ALB,Habitat,Saltmarshes,85
2024,ARE,Habitat,Saltmarshes,19
2024,ARG,Habitat,Saltmarshes,42
2024,ASM,Habitat,Saltmarshes,21
2024,ATG,Habitat,Saltmarshes,88
2024,AUS,Habitat,Saltmarshes,32
2024,AZE,Habitat,Saltmarshes,0
2024,BEL,Habitat,Saltmarshes,83
2024,BGR,Habitat,Saltmarshes,24
2024,BHR,Habitat,Saltmarshes,0
2024,BHS,Habitat,Saltmarshes,89
2024,BIH,Habitat,Saltmarshes,11
2024,BRA,Habitat,Saltmarshes,33
2024,CAN,Habitat,Saltmarshes,75
2024,CHL,Habitat,Saltmarshes,58
2024,CHN,Habitat,Saltmarshes,4.5
2024,COK,Habitat,Saltmarshes,5.1
2024,CRI,Habitat,Saltmarshes,73
2024,CUB,Habitat,Saltmarshes,89
2024,CYP,Habitat,Saltmarshes,94
2024,DEU,Habitat,Saltmarshes,98
2024,DJI,Habitat,Saltmarshes,0
2024,DNK,Habitat,Saltmarshes,96
2024,DPT,Habitat,Saltmarshes,71
2024,DZA,Habitat,Saltmarshes,100
2024,ECU,Habitat,Saltmarshes,44
2024,EGY,Habitat,Saltmarshes,39
2024,ESH,Habitat,Saltmarshes,0
2024,ESP,Habitat,Saltmarshes,96
2024,EST,Habitat,Saltmarshes,93
2024,FIN,Habitat,Saltmarshes,66
2024,FJI,Habitat,Saltmarshes,12
2024,FRA,Habitat,Saltmarshes,96
2024,GBR,Habitat,Saltmarshes,93
2024,GEO,Habitat,Saltmarshes,17
2024,GHA,Habitat,Saltmarshes,0
2024,GMB,Habitat,Saltmarshes,71
2024,GRC,Habitat,Saltmarshes,80
2024,GRL,Habitat,Saltmarshes,92
2024,GUM,Habitat,Saltmarshes,9
2024,HKG,Habitat,Saltmarshes,0
2024,HND,Habitat,Saltmarshes,70
2024,HRV,Habitat,Saltmarshes,96
2024,IND,Habitat,Saltmarshes,0.25
2024,IRL,Habitat,Saltmarshes,89
2024,IRN,Habitat,Saltmarshes,20
2024,IRQ,Habitat,Saltmarshes,1.4
2024,ISL,Habitat,Saltmarshes,26
2024,ITA,Habitat,Saltmarshes,95
2024,JPN,Habitat,Saltmarshes,64
2024,KEN,Habitat,Saltmarshes,0
2024,KHM,Habitat,Saltmarshes,0
2024,KOR,Habitat,Saltmarshes,15
2024,KWT,Habitat,Saltmarshes,11
2024,LBY,Habitat,Saltmarshes,0
2024,LKA,Habitat,Saltmarshes,36
2024,LTU,Habitat,Saltmarshes,100
2024,LVA,Habitat,Saltmarshes,89
2024,MAC,Habitat,Saltmarshes,0
2024,MAR,Habitat,Saltmarshes,100
2024,MDG,Habitat,Saltmarshes,63
2024,MEX,Habitat,Saltmarshes,75
2024,MLT,Habitat,Saltmarshes,64
2024,MNE,Habitat,Saltmarshes,96
2024,MNP,Habitat,Saltmarshes,60
2024,MRT,Habitat,Saltmarshes,20
2024,NAM,Habitat,Saltmarshes,68
2024,NCL,Habitat,Saltmarshes,0
2024,NIC,Habitat,Saltmarshes,63
2024,NLD,Habitat,Saltmarshes,97
2024,NOR,Habitat,Saltmarshes,43
2024,NZL,Habitat,Saltmarshes,24
2024,OMN,Habitat,Saltmarshes,82
2024,PAK,Habitat,Saltmarshes,91
2024,PAN,Habitat,Saltmarshes,40
2024,PER,Habitat,Saltmarshes,16
2024,PHL,Habitat,Saltmarshes,0
2024,POL,Habitat,Saltmarshes,85
2024,PRI,Habitat,Saltmarshes,22
2024,PRK,Habitat,Saltmarshes,0
2024,PRT,Habitat,Saltmarshes,93
2024,QAT,Habitat,Saltmarshes,32
2024,ROU,Habitat,Saltmarshes,100
2024,RUS,Habitat,Saltmarshes,35
2024,SAU,Habitat,Saltmarshes,0
2024,SDN,Habitat,Saltmarshes,0
2024,SOM,Habitat,Saltmarshes,0
2024,SUR,Habitat,Saltmarshes,100
2024,SVN,Habitat,Saltmarshes,33
2024,SWE,Habitat,Saltmarshes,56
2024,TON,Habitat,Saltmarshes,3.1
2024,TUN,Habitat,Saltmarshes,50
2024,TUR,Habitat,Saltmarshes,56
2024,TWN,Habitat,Saltmarshes,1.8
2024,TZA,Habitat,Saltmarshes,60
2024,UKR,Habitat,Saltmarshes,32
2024,URY,Habitat,Saltmarshes,65
2024,USA,Habitat,Saltmarshes,32
2024,VEN,Habitat,Saltmarshes,15
2024,VIR,Habitat,Saltmarshes,33
2024,VNM,Habitat,Saltmarshes,0.33
2024,VUT,Habitat,Saltmarshes,0
2024,YEM,Habitat,Saltmarshes,0
2024,ZAF,Habitat,Saltmarshes,21
