year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high,benchmark_high
2022,AUT,Arts and Crafts,Ivory Carvings,25,,,,
2022,AUT,Agriculture and Farming Product,Bodies,2,,,,
2022,AUT,Arts and Crafts,Ivory Pieces,13,,,,
2022,AUT,Animal Body Parts,Bones,3,,,,
2022,AUT,Fashion Products,Garments,267,,,,
2022,AUT,Animal Body Parts,Skins,206,,,,
2022,AUT,Other organic materials and biological products,Derivatives,1,,,,
2022,AUT,Fashion Products,Leather Products (Large),6,,,,
2022,AUT,Arts and Crafts,Trophies,2,,,,
2022,AUT,Arts and Crafts,Carvings,6,,,,
2022,AUT,Furniture Materials,Piano Keys,514,,,,
2022,AUT,Arts and Crafts,Bone Carvings,2,,,,
2022,AUT,Animal Body Parts,Teeth,24,,,,
2022,AUT,Agriculture and Farming Product,Meat,27,,,,
2022,AZE,Agriculture and Farming Product,Live,101502,,,,
2022,AZE,Arts and Crafts,Trophies,5,,,,
2022,BEL,Fashion Products,Leather Products (Small),8734,,,,
2022,BEL,Agriculture and Farming Product,Live,22691,,,,
2022,BEL,Marine Animal Products,Raw Corals,10,,,,
2022,BEL,Other organic materials and biological products,Specimens,402,,,,
2022,BEL,Furniture Materials,Wood Product,12,,,,
2022,BEL,Arts and Crafts,Ivory Carvings,29,,,,
2022,BEL,Agriculture and Farming Product,Bodies,56,,,,
2022,BEL,Agriculture and Farming Product,Roots,84,,,,
2022,BEL,Fashion Products,Garments,1,,,,
2022,BEL,Fashion Products,Skin Pieces,88,,,,
2022,BEL,Animal Body Parts,Skins,340,,,,
2022,BEL,Marine Animal Products,Caviar,34844,,,,
2022,BEL,Fashion Products,Feathers,11,,,,
2022,BEL,Fashion Products,Leather Products (Large),23,,,,
2022,BEL,Arts and Crafts,Trophies,1,,,,
2022,BEL,Arts and Crafts,Carvings,6,,,,
2022,BEL,Furniture Materials,Piano Keys,206,,,,
2022,BEL,Fashion Products,Jewellery - Ivory,5,,,,
2022,BEL,Animal Body Parts,Teeth,3,,,,
2022,BEL,Arts and Crafts,Skeletons,3,,,,
2022,BEL,Marine Animal Products,Carapaces,1,,,,
2022,BEN,Agriculture and Farming Product,Live,66070,,,,
2022,BEN,Other organic materials and biological products,Specimens,24,,,,
2022,BES,Agriculture and Farming Product,Live,7,,,,
2022,BES,Marine Animal Products,Raw Corals,507,,,,
2022,BES,Other organic materials and biological products,Specimens,802,,,,
2022,BES,Marine Animal Products,Carapaces,1,,,,
2022,BFA,Animal Body Parts,Claws,1,,,,
2022,BGD,Other organic materials and biological products,Specimens,4696,,,,
2022,BGR,Fashion Products,Leather Products (Small),4,,,,
2022,BGR,Agriculture and Farming Product,Live,30838,,,,
2022,BGR,Other organic materials and biological products,Specimens,3,,,,
2022,BGR,Arts and Crafts,Trophies,1,,,,
2022,BGR,Animal Body Parts,Tusks,1,,,,
2022,BHR,Fashion Products,Leather Products (Small),62,,,,
2022,BHR,Agriculture and Farming Product,Live,3137,,,,
2022,BHR,Other organic materials and biological products,Specimens,24,,,,
2022,BHR,Arts and Crafts,Ivory Carvings,1,,,,
2022,BHR,Other organic materials and biological products,Derivatives,26,,,,
2022,BHR,Textile Products,Pearl,300,,,,
2022,BHR,Arts and Crafts,Eggshell,1,,,,
2022,BHS,Agriculture and Farming Product,Live,2,,,,
2022,BHS,Marine Animal Products,Raw Corals,488,,,,
2022,BHS,Marine Animal Products,Shells,27484,,,,
2022,BHS,Other organic materials and biological products,Specimens,14,,,,
2022,BHS,Agriculture and Farming Product,Bodies,1,,,,
2022,BHS,Agriculture and Farming Product,Meat,30,,,,
2022,BHS,Textile Products,Pearl,291,,,,
2022,BIH,Agriculture and Farming Product,Live,2,,,,
2022,BIH,Other organic materials and biological products,Specimens,20,,,,
2022,BLM,Fashion Products,Leather Products (Small),2,,,,
2022,BLM,Agriculture and Farming Product,Bodies,1,,,,
2022,BLR,Agriculture and Farming Product,Live,4795,,,,
2022,BLZ,Agriculture and Farming Product,Live,2,,,,
2022,BLZ,Marine Animal Products,Raw Corals,248,,,,
2022,BLZ,Marine Animal Products,Shells,19,,,,
2022,BLZ,Other organic materials and biological products,Specimens,180,,,,
2022,BLZ,Agriculture and Farming Product,Meat,133,,,,
2022,BLZ,Textile Products,Pearl,3278,,,,
2022,BMU,Agriculture and Farming Product,Live,3,,,,
2022,BMU,Other organic materials and biological products,Specimens,822,,,,
2022,BMU,Other organic materials and biological products,Unspecified,1,,,,
2022,BOL,Fashion Products,Leather Products (Small),169,,,,
2022,BOL,Other organic materials and biological products,Specimens,140,,,,
2022,BOL,Fashion Products,Skin Pieces,152,,,,
2022,BOL,Animal Body Parts,Skins,93202,,,,
2022,BOL,Animal Body Parts,Tails,3472,,,,
2022,BOL,Fashion Products,Sides,15300,,,,
2022,BRA,Fashion Products,Leather Products (Small),5893,,,,
2022,BRA,Agriculture and Farming Product,Live,377078,,,,
2022,BRA,Other organic materials and biological products,Specimens,12001,,,,
2022,BRA,Fashion Products,Jewellery,3,,,,
2022,BRA,Furniture Materials,Wood Product,184,,,,
2022,BRA,Agriculture and Farming Product,Bodies,76399,,,,
2022,BRA,Arts and Crafts,Ivory Pieces,1,,,,
2022,BRA,Agriculture and Farming Product,Roots,395000,,,,
2022,BRA,Fashion Products,Garments,1766,,,,
2022,BRA,Fashion Products,Skin Pieces,9332,,,,
2022,BRA,Animal Body Parts,Skins,110103,,,,
2022,BRA,Fashion Products,Feathers,198,,,,
2022,BRA,Arts and Crafts,Carvings,4,,,,
2022,BRA,Furniture Materials,Sawn Wood,21,,,,
2022,BRA,Other organic materials and biological products,Unspecified,7,,,,
2022,BRA,Animal Body Parts,Teeth,132,,,,
2022,BRA,Extral Products,Extract,3109,,,,
2022,BRA,Furniture Materials,Timber,89,,,,
2022,BRB,Fashion Products,Leather Products (Small),3,,,,
2022,BRB,Agriculture and Farming Product,Live,2508,,,,
2022,BRB,Other organic materials and biological products,Specimens,7,,,,
2022,BTN,Other organic materials and biological products,Specimens,41,,,,
2022,BWA,Fashion Products,Jewellery,5,,,,
2022,BWA,Animal Body Parts,Bones,32,,,,
2022,BWA,Fashion Products,Skin Pieces,188,,,,
2022,BWA,Animal Body Parts,Skins,7328,,,,
2022,BWA,Fashion Products,Leather Products (Large),2,,,,
2022,BWA,Animal Body Parts,Skulls,13,,,,
2022,BWA,Arts and Crafts,Trophies,274,,,,
2022,BWA,Animal Body Parts,Tusks,233,,,,
2022,BWA,Animal Body Parts,Hair,1,,,,
2022,BWA,Animal Body Parts,Teeth,21,,,,
2022,BWA,Animal Body Parts,Tails,12,,,,
2022,BWA,Animal Body Parts,Feet,118,,,,
2022,BWA,Animal Body Parts,Ears,62,,,,
2022,BWA,Furniture Materials,Trunk,1,,,,
2022,CAF,Fashion Products,Leather Products (Small),752,,,,
2022,CAF,Agriculture and Farming Product,Live,31,,,,
2022,CAF,Other organic materials and biological products,Specimens,79,,,,
2022,CAF,Arts and Crafts,Trophies,2,,,,
2022,CAF,Animal Body Parts,Scales,1,,,,
2022,CAN,Fashion Products,Leather Products (Small),3634,,,,
2022,CAN,Agriculture and Farming Product,Live,329391,,,,
2022,CAN,Marine Animal Products,Raw Corals,37,,,,
2022,CAN,Other organic materials and biological products,Specimens,520377,,,,
2022,CAN,Fashion Products,Jewellery,372,,,,
2022,CAN,Furniture Materials,Wood Product,64,,,,
2022,CAN,Arts and Crafts,Ivory Carvings,194,,,,
2022,CAN,Agriculture and Farming Product,Bodies,1971,,,,
2022,CAN,Animal Body Parts,Bones,308,,,,
2022,CAN,Fashion Products,Garments,425,,,,
2022,CAN,Fashion Products,Skin Pieces,140,,,,
2022,CAN,Animal Body Parts,Skins,54565,,,,
2022,CAN,Animal Body Parts,Claws,19593,,,,
2022,CAN,Other organic materials and biological products,Derivatives,483,,,,
2022,CAN,Fashion Products,Feathers,2124,,,,
2022,CAN,Marine Animal Products,Fins,4,,,,
2022,CAN,Fashion Products,Leather Products (Large),5,,,,
2022,CAN,Animal Body Parts,Skulls,2220,,,,
2022,CAN,Arts and Crafts,Trophies,770,,,,
2022,CAN,Animal Body Parts,Tusks,1499,,,,
2022,CAN,Arts and Crafts,Carvings,44,,,,
2022,CAN,Animal Body Parts,Hair,614,,,,
2022,CAN,Other organic materials and biological products,Unspecified,22,,,,
2022,CAN,Furniture Materials,Piano Keys,604,,,,
2022,CAN,Arts and Crafts,Bone Carvings,164,,,,
2022,CAN,Fashion Products,Fur Product (Small),25,,,,
2022,CAN,Animal Body Parts,Horns,3,,,,
2022,CAN,Fashion Products,Jewellery - Ivory,2,,,,
2022,CAN,Arts and Crafts,Rug,775,,,,
2022,CAN,Fashion Products,Fur Products (Large),2,,,,
2022,CAN,Animal Body Parts,Teeth,9548,,,,
2022,CAN,Arts and Crafts,Skeletons,403,,,,
2022,CAN,Agriculture and Farming Product,Meat,124,,,,
2022,CAN,Textile Products,Cosmetics,88,,,,
2022,CAN,Other organic materials and biological products,Medicine,8,,,,
2022,CAN,Animal Body Parts,Feet,11,,,,
2022,CAN,Learal Products,Leaves,10,,,,
2022,CAN,Marine Animal Products,Baleen,13,,,,
2022,CAN,Arts and Crafts,Bone Pieces,1,,,,
2022,CAN,Animal Body Parts,Ears,6,,,,
2022,CAN,Animal Body Parts,Genitalia,8,,,,
2022,CAN,Animal Body Parts,Gall Bladders,4,,,,
2022,CHE,Fashion Products,Leather Products (Small),2825099,,,,
2022,CHE,Agriculture and Farming Product,Live,1683,,,,
2022,CHE,Marine Animal Products,Raw Corals,68,,,,
2022,CHE,Marine Animal Products,Shells,3,,,,
2022,CHE,Other organic materials and biological products,Specimens,31408,,,,
2022,CHE,Fashion Products,Jewellery,454,,,,
2022,CHE,Furniture Materials,Wood Product,28033,,,,
2022,CHE,Arts and Crafts,Ivory Carvings,75,,,,
2022,CHE,Agriculture and Farming Product,Bodies,52,,,,
2022,CHE,Arts and Crafts,Ivory Pieces,1,,,,
2022,CHE,Agriculture and Farming Product,Roots,6,,,,
2022,CHE,Fashion Products,Garments,5203,,,,
2022,CHE,Fashion Products,Skin Pieces,137677,,,,
2022,CHE,Animal Body Parts,Skins,80398,,,,
2022,CHE,Fashion Products,Feathers,366,,,,
2022,CHE,Arts and Crafts,Horn Carvings,1,,,,
2022,CHE,Fashion Products,Leather Products (Large),4003,,,,
2022,CHE,Other organic materials and biological products,Oil,10000,,,,
2022,CHE,Animal Body Parts,Skulls,1,,,,
2022,CHE,Arts and Crafts,Carvings,1429,,,,
2022,CHE,Floral Products,Flowers,530,,,,
2022,CHE,Animal Body Parts,Hair,10,,,,
2022,CHE,Furniture Materials,Sawn Wood,12,,,,
2022,CHE,Other organic materials and biological products,Unspecified,186,,,,
2022,CHE,Furniture Materials,Piano Keys,2907,,,,
2022,CHE,Fashion Products,Fur Product (Small),31,,,,
2022,CHE,Animal Body Parts,Horns,10,,,,
2022,CHE,Animal Body Parts,Teeth,5,,,,
2022,CHE,Arts and Crafts,Skeletons,2,,,,
2022,CHE,Marine Animal Products,Carapaces,1,,,,
2022,CHE,Textile Products,Pearl,992,,,,
2022,CHE,Animal Body Parts,Tails,8,,,,
2022,CHE,Textile Products,Cloth,21,,,,
2022,CHE,Extral Products,Extract,20100,,,,
2022,CHE,Learal Products,Leaves,201,,,,
2022,CHE,Fashion Products,Sides,7235,,,,
2022,CHE,Furniture Materials,Timber,18,,,,
2022,CHL,Fashion Products,Leather Products (Small),2092,,,,
2022,CHL,Agriculture and Farming Product,Live,45029,,,,
2022,CHL,Marine Animal Products,Raw Corals,2,,,,
2022,CHL,Other organic materials and biological products,Specimens,124,,,,
2022,CHL,Furniture Materials,Wood Product,67404,,,,
2022,CHL,Animal Body Parts,Bones,5,,,,
2022,CHL,Fashion Products,Feathers,1,,,,
2022,CHL,Furniture Materials,Sawn Wood,14,,,,
2022,CHL,Agriculture and Farming Product,Stems,1650,,,,
2022,CHL,Furniture Materials,Timber,660,,,,
2022,CHN,Fashion Products,Leather Products (Small),21833,,,,
2022,CHN,Agriculture and Farming Product,Live,108018312,,,,
2022,CHN,Marine Animal Products,Raw Corals,973,,,,
2022,CHN,Other organic materials and biological products,Specimens,215394,,,,
2022,CHN,Fashion Products,Jewellery,1449,,,,
2022,CHN,Furniture Materials,Wood Product,1886,,,,
2022,CHN,Agriculture and Farming Product,Bodies,71,,,,
2022,CHN,Agriculture and Farming Product,Roots,15538,,,,
2022,CHN,Fashion Products,Garments,35,,,,
2022,CHN,Fashion Products,Skin Pieces,209,,,,
2022,CHN,Animal Body Parts,Skins,26642,,,,
2022,CHN,Marine Animal Products,Caviar,18,,,,
2022,CHN,Other organic materials and biological products,Derivatives,35760,,,,
2022,CHN,Fashion Products,Feathers,1225631,,,,
2022,CHN,Arts and Crafts,Horn Carvings,1,,,,
2022,CHN,Fashion Products,Leather Products (Large),222,,,,
2022,CHN,Animal Body Parts,Skulls,27,,,,
2022,CHN,Arts and Crafts,Trophies,3,,,,
2022,CHN,Arts and Crafts,Carvings,2002,,,,
2022,CHN,Animal Body Parts,Hair,7729,,,,
2022,CHN,Fashion Products,Hair Products,16958,,,,
2022,CHN,Agriculture and Farming Product,Stems,5,,,,
2022,CHN,Fashion Products,Jewellery - Ivory,1,,,,
2022,CHN,Arts and Crafts,Plates,410,,,,
2022,CHN,Animal Body Parts,Teeth,1,,,,
2022,CHN,Arts and Crafts,Skeletons,1,,,,
2022,CHN,Marine Animal Products,Carapaces,10,,,,
2022,CHN,Agriculture and Farming Product,Meat,9,,,,
2022,CHN,Textile Products,Pearl,15,,,,
2022,CHN,Marine Animal Products,Fingerlings,50000,,,,
2022,CHN,Other organic materials and biological products,Medicine,29689,,,,
2022,CHN,Agriculture and Farming Product,Cultures,21354,,,,
2022,CHN,Animal Body Parts,Gall Bladders,1,,,,
2022,CIV,Fashion Products,Leather Products (Small),137,,,,
2022,CIV,Agriculture and Farming Product,Live,1,,,,
2022,CIV,Other organic materials and biological products,Specimens,14,,,,
2022,CIV,Animal Body Parts,Skulls,11,,,,
2022,CMR,Fashion Products,Leather Products (Small),559,,,,
2022,CMR,Agriculture and Farming Product,Live,556,,,,
2022,CMR,Other organic materials and biological products,Specimens,2573,,,,
2022,CMR,Animal Body Parts,Bones,1,,,,
2022,CMR,Fashion Products,Skin Pieces,0,,,,
2022,CMR,Animal Body Parts,Skins,1,,,,
2022,CMR,Fashion Products,Feathers,41,,,,
2022,CMR,Animal Body Parts,Skulls,7,,,,
2022,CMR,Arts and Crafts,Trophies,70,,,,
2022,CMR,Arts and Crafts,Carvings,1,,,,
2022,CMR,Animal Body Parts,Hair,1,,,,
2022,CMR,Furniture Materials,Sawn Wood,96,,,,
2022,CMR,Other organic materials and biological products,Unspecified,11,,,,
2022,CMR,Animal Body Parts,Teeth,12,,,,
2022,CMR,Marine Animal Products,Carapaces,1,,,,
2022,CMR,Animal Body Parts,Scales,384,,,,
2022,CMR,Animal Body Parts,Feet,1,,,,
2022,CMR,Furniture Materials,Logs,95,,,,
2022,COD,Agriculture and Farming Product,Live,19526,,,,
2022,COD,Other organic materials and biological products,Specimens,81,,,,
2022,COD,Agriculture and Farming Product,Bodies,49,,,,
2022,COD,Fashion Products,Skin Pieces,1,,,,
2022,COD,Animal Body Parts,Skins,21,,,,
2022,COG,Fashion Products,Leather Products (Small),44,,,,
2022,COG,Agriculture and Farming Product,Live,1267,,,,
2022,COG,Other organic materials and biological products,Specimens,39874,,,,
2022,COG,Animal Body Parts,Skulls,3,,,,
2022,COG,Arts and Crafts,Trophies,20,,,,
2022,COG,Furniture Materials,Sawn Wood,3304,,,,
2022,COG,Furniture Materials,Logs,41,,,,
2022,COK,Marine Animal Products,Raw Corals,136,,,,
2022,COL,Fashion Products,Leather Products (Small),36848,,,,
2022,COL,Agriculture and Farming Product,Live,39320,,,,
2022,COL,Marine Animal Products,Raw Corals,2,,,,
2022,COL,Other organic materials and biological products,Specimens,13402,,,,
2022,COL,Fashion Products,Jewellery,42,,,,
2022,COL,Agriculture and Farming Product,Bodies,205,,,,
2022,COL,Animal Body Parts,Bones,2,,,,
2022,COL,Fashion Products,Skin Pieces,5399,,,,
2022,COL,Animal Body Parts,Skins,949117,,,,
2022,COL,Fashion Products,Feathers,124,,,,
2022,COL,Fashion Products,Leather Products (Large),230,,,,
2022,COL,Other organic materials and biological products,Unspecified,9,,,,
2022,COL,Animal Body Parts,Tails,11035,,,,
2022,COM,Agriculture and Farming Product,Live,49,,,,
2022,COM,Other organic materials and biological products,Specimens,100,,,,
2022,COM,Agriculture and Farming Product,Bodies,34,,,,
2022,COM,Other organic materials and biological products,Unspecified,89,,,,
2022,CPV,Other organic materials and biological products,Specimens,612,,,,
2022,CRI,Agriculture and Farming Product,Live,2832094,,,,
2022,CRI,Other organic materials and biological products,Specimens,9022,,,,
2022,CRI,Furniture Materials,Wood Product,464,,,,
2022,CRI,Agriculture and Farming Product,Roots,106639,,,,
2022,CRI,Fashion Products,Skin Pieces,160,,,,
2022,CRI,Animal Body Parts,Skins,50,,,,
2022,CRI,Fashion Products,Feathers,28,,,,
2022,CRI,Animal Body Parts,Hair,39,,,,
2022,CRI,Furniture Materials,Sawn Wood,111519,,,,
2022,CRI,Fashion Products,Fur Product (Small),3,,,,
2022,CRI,Driral Products,Dried Plants,3,,,,
2022,CRI,Agriculture and Farming Product,Stems,1800,,,,
2022,CRI,Animal Body Parts,Teeth,15,,,,
2022,CRI,Learal Products,Leaves,1041428,,,,
2022,CRI,Animal Body Parts,Ears,45,,,,
2022,CRI,Arts and Crafts,Eggshell,1857,,,,
2022,CRI,Animal Body Parts,Genitalia,132,,,,
2022,CUB,Agriculture and Farming Product,Live,40788,,,,
2022,CUB,Marine Animal Products,Raw Corals,241,,,,
2022,CUB,Marine Animal Products,Shells,8,,,,
2022,CUB,Other organic materials and biological products,Specimens,100,,,,
2022,CUB,Agriculture and Farming Product,Bodies,40,,,,
2022,CUB,Animal Body Parts,Bones,2,,,,
2022,CUB,Animal Body Parts,Skins,1,,,,
2022,CUB,Fashion Products,Feathers,10,,,,
2022,CUW,Agriculture and Farming Product,Live,346,,,,
2022,CUW,Marine Animal Products,Raw Corals,9730,,,,
2022,CUW,Other organic materials and biological products,Specimens,5668,,,,
2022,CYM,Agriculture and Farming Product,Live,11,,,,
2022,CYM,Marine Animal Products,Raw Corals,584,,,,
2022,CYM,Marine Animal Products,Shells,12,,,,
2022,CYM,Other organic materials and biological products,Specimens,4009,,,,
2022,CYM,Agriculture and Farming Product,Bodies,6,,,,
2022,CYM,Furniture Materials,Piano Keys,100,,,,
2022,CYP,Agriculture and Farming Product,Live,10326,,,,
2022,CZE,Fashion Products,Leather Products (Small),75,,,,
2022,CZE,Agriculture and Farming Product,Live,135521,,,,
2022,CZE,Other organic materials and biological products,Specimens,130,,,,
2022,CZE,Furniture Materials,Wood Product,6,,,,
2022,CZE,Animal Body Parts,Skins,1,,,,
2022,CZE,Animal Body Parts,Skulls,1,,,,
2022,CZE,Arts and Crafts,Trophies,2,,,,
2022,CZE,Arts and Crafts,Carvings,5,,,,
2022,CZE,Furniture Materials,Piano Keys,416,,,,
2022,CZE,Arts and Crafts,Skeletons,4,,,,
2022,CZE,Agriculture and Farming Product,Seeds,6823,,,,
2022,DEU,Fashion Products,Leather Products (Small),46528,,,,
2022,DEU,Agriculture and Farming Product,Live,160350,,,,
2022,DEU,Marine Animal Products,Raw Corals,10,,,,
2022,DEU,Marine Animal Products,Shells,6,,,,
2022,DEU,Other organic materials and biological products,Specimens,300657,,,,
2022,DEU,Fashion Products,Jewellery,4,,,,
2022,DEU,Furniture Materials,Wood Product,26050,,,,
2022,DEU,Arts and Crafts,Ivory Carvings,114,,,,
2022,DEU,Agriculture and Farming Product,Bodies,112,,,,
2022,DEU,Arts and Crafts,Ivory Pieces,4,,,,
2022,DEU,Fashion Products,Garments,757,,,,
2022,DEU,Animal Body Parts,Skins,7222,,,,
2022,DEU,Marine Animal Products,Caviar,5146,,,,
2022,DEU,Other organic materials and biological products,Derivatives,461537,,,,
2022,DEU,Fashion Products,Feathers,33,,,,
2022,DEU,Marine Animal Products,Fins,35,,,,
2022,DEU,Fashion Products,Leather Products (Large),2,,,,
2022,DEU,Animal Body Parts,Skulls,4,,,,
2022,DEU,Arts and Crafts,Trophies,4,,,,
2022,DEU,Animal Body Parts,Tusks,6,,,,
2022,DEU,Arts and Crafts,Carvings,61,,,,
2022,DEU,Agriculture and Farming Product,Eggs,2,,,,
2022,DEU,Animal Body Parts,Hair,1827,,,,
2022,DEU,Furniture Materials,Piano Keys,6735,,,,
2022,DEU,Fashion Products,Hair Products,24059,,,,
2022,DEU,Arts and Crafts,Plates,1,,,,
